SD7 4/16 5:30pm
SD7 4/17 3:20pm
SD7 4/23 2:40pm
SD7 4/29 4:00pm
SD7 5/06 4:00pm
SD7 5/13 10:30am

3081,22,56,1020
7798,23,56,1021
8092,23,54,1020
3063,23,56,1014
63098,22,56,1019
123135,23,55,1020
183171,23,55,1019
243207,23,56,1019
303243,23,56,1019
363279,23,55,1019
423315,23,55,1019
483351,22,54,1019
543387,23,54,1019
603423,22,53,1019
663459,22,54,1019
723495,22,54,1019
783531,23,55,1016
843567,23,55,1019
903604,23,55,1019
963657,22,55,1019
1023695,23,55,1018
1083730,23,55,1018
1143768,22,55,1019
1203803,22,56,1018
1263840,22,56,1018
1323875,23,56,1018
1383912,22,55,1018
1443947,22,56,1018
1503988,23,55,1014
1564025,23,54,1016
1624062,23,54,1017
1684098,23,54,1018
1744134,23,53,1018
1821733,23,54,1016
1881767,23,52,1018
1941806,23,52,1018
2001841,23,52,1017
2061878,23,53,1016
2121913,23,53,1016
2181950,23,53,1016
2241985,23,54,1013
2302022,23,54,1015
2362057,23,54,1016
2422094,22,54,1016
2482129,23,54,1016
2542166,22,54,1017
2602201,22,55,1014
2662238,22,54,1014
2722273,22,55,1016
2782310,22,55,1016
2842346,22,56,1016
2902383,22,56,1016
2962418,22,55,1016
3022459,22,56,1017
3082496,22,56,1017
3142533,22,56,1016
3202569,22,56,1016
3262605,22,56,788
3322641,22,58,821
3382677,22,62,779
3442713,22,62,806
3502749,22,63,830
3562785,22,65,843
3622821,22,66,874
3682859,22,67,886
3742894,22,68,892
3802932,22,67,905
3862967,22,68,912
3923004,21,68,913
3983039,22,70,918
4043076,21,68,923
4103129,22,71,924
4163166,22,72,927
4223202,21,69,930
4283239,22,72,930
4343275,22,73,934
4403311,21,72,935
4463347,21,72,935
4523383,21,71,937
4583419,21,73,939
4643460,21,73,940
4703495,21,74,941
4763534,21,73,941
4823569,22,74,941
4883606,21,73,941
4943641,21,74,941
5003678,21,73,940
5063713,21,72,941
5123750,21,73,942
5183785,21,73,942
5243822,21,72,943
5303857,21,72,943
5363895,22,73,942
5424379,21,73,947
5484415,22,73,947
5544452,22,73,948
5604488,21,72,945
