SD8 4/16 5:30pm
3121,27,51,616
63162,27,53,611
123204,27,55,610
183246,27,52,612
243289,27,50,619
303330,27,48,620
363374,27,48,615
423418,27,47,618
483460,27,46,618
543502,27,52,617
603544,27,54,616
663586,27,54,609
723628,27,56,611
783670,27,56,610
843712,27,56,611
903754,27,54,607
963796,27,52,610
1023838,27,51,609
1083880,27,50,607
1143922,27,49,600
1203964,28,49,607
1264006,27,46,604
1324048,27,45,604
1384090,28,45,606
1444256,27,51,604
1504455,27,56,606
1564497,26,56,604
1624539,27,57,603
1684587,26,57,606
1744629,27,56,604
1831132,27,57,604
1891330,27,53,599
1951372,27,51,604
2011414,27,50,602
2071456,27,49,598
2131498,27,48,599
2191540,27,47,604
2251582,27,46,606
2311624,27,45,604
2371666,27,45,604
2431708,27,54,604
2491750,26,55,603
2551792,26,55,602
2611834,26,56,599
2671876,27,56,600
2731918,27,57,593
2791960,27,56,595
2852002,27,53,595
2912044,27,51,592
2972086,27,50,594
3032128,27,49,594
3092170,27,48,593
3152212,27,47,590
3212254,27,45,593
3272296,27,45,593
3332344,27,46,594
3392386,27,46,595
3452428,27,52,594
3512470,26,57,594
3572512,26,56,594
3632554,26,57,594
3692596,26,58,595
3752638,26,58,598
3812680,26,56,595
3872722,26,55,598
3932764,26,54,596
3992806,26,51,596
4052848,26,51,595
4112890,25,48,593
4172932,26,50,593
4232974,26,48,593
4293016,26,46,591
4353058,26,50,594
4413100,25,56,595
4473142,25,59,595
4533184,25,58,598
4593226,25,57,598
4653268,25,57,600
4713310,25,57,595
4773352,25,55,599
4833394,25,55,600
4893436,25,51,595
4953476,25,51,594
5013518,25,50,599
5073560,25,51,599
5133602,26,51,599
5193644,25,49,600
5253686,25,48,598
5313728,25,48,599
5373770,25,48,599
5433812,25,48,599
5494013,25,49,599
5554057,25,49,598
5614099,25,48,598
5674141,25,48,598
5734183,25,55,599
5794225,24,58,600
5854267,24,60,600
5914309,24,59,599
5974354,24,59,599
6034399,24,57,595
6094441,24,56,593
6154483,24,55,594
6214525,24,55,599
6274567,24,54,598
6334609,24,53,591
6394651,24,52,590
6454693,24,52,593
6514742,24,51,591
6574784,24,51,591
6634826,24,51,591
6694868,24,51,590
6754910,24,50,586
6814952,24,50,585
6874994,24,50,593
6935036,24,50,591
6995078,24,50,593
7055120,24,49,594
7115162,24,49,592
7175204,24,49,594
7235246,24,48,598
7295289,24,48,595
7355331,24,48,594
7415373,24,48,592
7475415,24,48,595
7535578,24,48,590
7595811,24,48,590
7656009,24,48,593
7716053,24,47,595
7776095,24,48,598
7836137,24,48,600
7896179,24,47,600
7956221,24,48,600
8016263,24,47,601
8076305,24,47,603
8136352,24,47,602
8196394,24,47,602
8256436,24,47,602
8316478,24,47,599
8376520,24,47,599
8436562,24,46,600
8496604,24,46,600
8556646,25,46,600
8616688,23,55,602
8676730,23,59,602
8736772,23,58,603
8796814,23,58,603
8856856,23,57,603
8916898,23,58,603
8976940,23,57,601
9036982,23,56,606
9097024,23,55,606
9157066,23,56,607
9217108,23,56,606
9277150,23,55,603
9337192,23,55,604
9397234,23,55,603
9457276,23,55,604
9517318,23,54,604
9577360,23,54,602
9637402,23,55,601
9697444,23,54,601
9757493,22,53,602
9817535,23,53,602
9877577,23,54,602
9937619,23,53,603
9997661,23,53,603
10057703,23,53,604
10117745,23,53,604
10177787,23,52,606
10237829,23,52,606
10297871,23,52,604
10357913,23,52,602
10418077,23,51,602
10478313,23,52,603
10538357,23,51,603
10598399,22,52,604
10658441,23,52,604
10718483,23,51,602
10778525,23,51,602
10838567,23,51,601
10898609,23,51,601
10958651,22,51,601
11018693,22,51,601
11078735,22,51,587
11138777,22,51,601
11198819,22,51,601
11258861,22,50,603
11318908,22,50,602
11378950,22,50,603
11438992,22,50,604
11499034,22,50,604
11559076,22,50,603
11619118,22,50,606
11679160,22,50,606
11739202,22,50,607
11799244,23,50,606
11859286,22,50,608
11919328,22,50,607
11979370,22,50,607
12039412,22,50,608
12099454,22,50,610
12159496,22,50,608
12219538,22,50,610
12279700,22,51,610
12339874,22,50,610
12399916,22,51,607
12459958,22,50,608
12520000,22,50,608
12580042,22,50,608
12640084,22,50,608
12700127,22,50,610
12760169,22,56,610
12820211,21,61,610
12880260,21,59,611
12940302,21,59,606
13000344,21,59,609
13060386,21,60,610
13120428,21,58,610
13180470,21,58,611
13240512,21,58,610
13300555,21,58,611
13360596,21,57,610
13420638,21,57,609
13480680,21,57,608
13540722,21,57,608
13600764,22,58,610
13660806,21,57,610
13720848,21,56,611
13780890,22,57,610
13840932,21,56,609
13900974,21,56,611
13961016,21,56,607
14021058,21,56,610
14081220,21,55,610
14141399,21,55,610
14201441,21,55,611
14261483,21,55,612
14321525,21,54,608
14381573,22,56,611
14441615,21,55,612
14501657,21,54,611
14561699,21,55,611
14621741,21,54,612
14681783,21,54,611
14741825,21,54,611
14801867,21,54,611
14861909,21,54,610
14921951,21,54,612
14981993,21,53,612
15042035,21,53,610
15102077,21,53,610
15162119,21,53,609
15222161,21,53,608
15282203,21,53,606
15342245,21,52,606
15402287,22,53,608
15462329,21,52,610
15522371,21,52,608
15582413,21,52,610
15642455,21,52,611
15702497,21,52,610
15762539,21,52,611
15822581,21,52,610
15882623,21,52,611
15942923,21,52,611
16002965,21,53,611
16063007,21,52,611
16123049,21,52,610
16183091,20,52,611
16243133,21,52,608
16303175,21,52,610
16363217,21,52,610
16423259,21,52,610
16483301,21,52,607
16543343,21,51,611
16603385,21,51,610
16663427,21,51,611
16723469,21,51,610
16783511,21,51,611
16843553,20,50,608
16903595,20,50,609
16963637,20,49,610
17023679,20,49,608
17083721,20,49,606
17143763,20,49,611
17203805,21,50,611
17263847,20,49,610
17323889,20,48,604
17383931,21,49,607
17443973,20,48,608
17504020,20,48,608
17564062,20,48,607
17624106,20,48,609
17684269,20,48,610
17744441,20,48,608
17804483,20,48,611
17864525,20,48,610
17924567,20,47,607
17984609,20,47,608
18044651,20,48,610
18104693,20,47,612
18164735,19,47,613
18224777,20,47,612
18284819,20,47,612
18344861,20,47,613
18404903,20,47,615
18464945,20,47,615
18524987,20,47,615
18585029,20,47,616
18645071,20,47,616
18705113,20,46,615
18765155,20,47,614
18825197,20,47,613
18885239,20,47,611
18945281,20,46,610
19005334,20,46,610
19065376,20,47,611
19125418,19,46,611
19185460,20,46,606
19245502,19,46,606
19305544,19,46,607
19365586,19,46,607
19425628,19,46,608
19485788,19,46,611
19545961,19,45,611
19606003,19,46,608
19666045,19,45,608
19726087,19,46,607
19786129,19,46,610
19846173,19,45,610
19906215,19,46,608
19966257,20,45,612
20026299,19,45,613
20086341,19,45,614
20146383,19,45,615
20206425,19,45,614
20266467,19,45,616
20326509,19,45,615
20386556,19,45,612
20446598,19,45,613
20506640,19,45,615
20566687,19,45,616
20626729,20,45,616
20686771,19,45,616
20746813,19,45,616
20806855,19,45,616
20866897,19,45,617
20926939,19,45,613
20986981,19,45,617
21047023,19,45,618
21107065,19,45,618
21167107,19,45,618
21227149,19,45,618
