SD8 4/16 5:30pm
SD8 4/17 3:20pm
SD8 4/23 2:40pm
SD8 4/29 4:00pm
SD8 5/06 4:00pm
SD8 5/13 10:30am
SD8 5/20 3:10pm
SD8 5/22 3:00pm
SD8 5/29 1:00pm

3098,24,65,978
2817,24,65,978
62859,24,64,976
122901,24,63,974
182943,25,61,943
242986,25,65,969
303027,25,63,952
363069,25,65,968
423111,25,66,970
483153,25,66,973
543195,25,69,958
603237,25,71,956
663279,25,72,951
723321,25,73,947
783541,25,74,938
843605,25,75,926
903646,25,75,914
963688,24,75,905
1023730,24,77,903
1083772,24,77,883
1143814,24,78,875
1203856,24,78,884
1263903,25,78,880
1323945,25,78,871
1383988,25,79,868
1444029,25,78,867
1504071,25,78,859
1564113,25,78,855
1624155,24,78,856
1684197,25,76,856
1744239,25,76,849
1829367,26,77,849
1889654,25,77,849
1949735,25,75,845
2009777,25,75,846
2069819,26,75,846
2129861,26,76,847
2189903,26,75,845
2249945,26,75,834
2309987,26,73,845
2370029,26,70,847
2430071,26,70,846
2490113,27,69,846
2550155,27,69,851
2610197,27,69,849
2670239,27,65,850
2730281,27,65,855
2790323,27,64,855
2850365,27,63,860
2910414,26,63,863
2970456,27,64,868
3030498,27,61,867
3090540,27,64,869
3150582,27,67,874
3210624,27,61,875
3270672,27,63,881
3330714,27,66,881
3390756,27,73,883
3450798,26,78,886
3510840,26,80,891
3570882,25,79,894
3630924,26,79,905
3690966,26,78,893
3751008,26,74,884
3811050,27,73,884
3871092,27,71,884
3931134,27,71,884
3991176,27,72,884
4051218,27,70,884
4111260,27,69,887
4171302,27,72,881
4231344,27,72,886
4291386,27,72,884
4351428,27,72,885
4411470,27,72,884
4471512,27,73,885
4531559,27,66,882
4591602,27,71,885
4651644,27,71,885
4711686,27,68,886
4771728,26,70,886
4831770,27,70,886
4891812,27,69,886
4951854,27,72,885
5011896,26,78,885
5071938,26,78,885
5131980,26,76,885
5192022,26,76,885
5252064,26,74,882
5312107,26,74,885
5372149,26,74,884
5432191,26,73,886
5492233,26,74,884
5552275,26,74,885
5612317,26,75,886
5672359,26,75,888
5732401,26,74,889
5792443,26,75,885
5852485,26,72,884
5912527,26,72,888
5972569,26,70,892
6032611,26,70,886
6092653,26,68,890
6152701,27,68,891
6212743,26,68,888
6272785,26,69,890
6332827,26,67,888
6392869,26,68,886
6452911,26,68,891
6512953,26,67,894
6572995,26,66,895
6633037,25,64,889
6693079,25,68,891
6753121,25,64,892
6813163,25,62,890
6873205,25,66,893
6933247,25,66,890
6993289,25,68,890
7053331,25,65,886
7113373,25,65,891
7173415,24,67,892
7233457,25,67,890
7293499,25,66,891
7353541,25,66,893
7413583,25,67,894
7473631,24,66,886
7533676,24,64,890
7593718,24,64,890
7653760,24,65,893
7713802,24,64,892
7773850,24,64,893
7833892,24,65,893
7893934,24,64,889
7953976,24,63,895
8014018,25,61,894
8074060,24,61,888
8134102,24,62,892
8194144,24,60,890
8254186,25,61,891
8314228,25,60,893
8374270,25,60,893
8434312,25,58,891
8494354,25,62,893
8554396,24,71,893
8614438,23,75,892
8674480,23,73,891
8734522,23,75,895
8794564,23,75,884
8854606,23,74,891
8914649,23,73,885
8974691,23,74,893
9034733,24,72,888
9094775,23,72,893
9154817,23,71,893
9214859,24,70,893
9274901,24,69,895
9334943,24,68,895
9394992,23,66,891
9455034,24,66,893
9515076,24,65,891
9575118,24,66,896
9635160,24,66,893
9695202,24,65,890
9755244,24,64,892
9815286,24,64,890
9875328,24,63,890
9935370,24,62,893
9995412,24,62,888
10055454,24,62,894
10115496,24,62,893
10175538,24,62,894
10235580,24,62,892
10295622,23,62,894
10355664,23,62,895
10415706,23,63,893
10475748,23,61,899
10535790,23,61,894
10595832,23,62,893
10655874,23,61,895
10715916,23,61,899
10775958,24,61,893
10836000,23,61,894
10896044,23,60,894
10956091,23,60,892
11016133,23,60,893
11076175,23,60,894
11136217,23,60,898
11196259,23,60,895
11256301,23,60,896
11316343,23,60,893
11376385,22,67,895
11436427,22,75,893
11496469,22,78,895
11556511,22,76,893
11616555,21,74,893
11676600,22,74,895
11736642,22,73,895
11796684,22,74,894
11856726,22,73,894
11916768,22,72,894
11976810,22,70,893
12036852,22,69,899
12096894,22,68,894
12156936,22,68,893
12216979,22,67,896
12277021,22,66,894
12337063,22,66,899
12397105,22,65,898
12457154,22,65,895
12517196,22,65,904
12577238,22,64,899
