SD8 4/16 5:30pm
SD8 4/17 3:20pm
SD8 4/23 2:40pm
SD8 4/29 4:00pm
SD8 6/6 3:30pm
3080,28,59,1024
2827,28,59,1024
62870,28,57,1024
122913,28,56,1024
182955,28,45,1024
242997,27,57,1024
303039,27,52,1024
363081,27,48,1024
423123,27,53,1024
483165,28,48,1024
543212,27,51,1024
603254,27,57,1024
663296,27,56,1024
723338,27,57,1024
783380,27,55,1024
843422,27,52,1024
903464,28,49,1024
963506,28,47,1024
1023548,28,51,1024
1083590,28,53,1024
1143632,28,54,1024
1203674,28,55,1024
1263716,29,58,1024
1323941,29,57,1024
1384230,29,56,1024
1444366,29,55,1024
1504408,29,60,1024
1564450,29,51,1024
1624492,29,38,1024
1684534,28,52,1024
1744576,27,43,1024
1831638,27,45,1024
1891680,26,56,1024
1951722,27,56,1024
2011764,27,57,1024
2071806,27,57,1024
2131848,28,57,1024
2191890,28,56,1024
2251932,28,52,1024
2311974,29,51,1024
2372016,29,50,1024
2432058,29,48,1024
2492100,29,48,1024
2552143,29,48,1024
2612185,29,53,1024
2672227,30,43,1024
2732269,29,51,1024
2792311,28,50,1024
2852353,28,50,1024
2912401,28,51,1024
2972443,28,51,1024
3032485,28,48,1024
3092527,29,47,1024
3152572,29,45,1024
3212617,29,44,1024
3272659,29,42,1024
3332702,29,49,1024
3392744,29,57,1024
3452786,28,58,1024
3512829,29,61,1024
3572989,28,59,1024
3633217,29,59,1024
3693260,30,55,1024
3753302,29,54,1024
3813344,29,51,1024
3873386,30,41,1024
3933428,28,56,1024
3993470,28,44,1024
4053512,28,41,1024
4113554,28,44,1024
4173596,28,44,1024
4233638,27,51,1024
4293680,27,55,1024
4353722,27,57,1024
4413764,28,57,1024
4473804,28,56,1024
4533846,29,57,1024
4593888,29,55,1024
4653930,29,54,1024
4713972,29,53,1024
4774014,29,52,1024
4834056,30,55,1024
4894098,29,48,1024
4954145,28,50,1024
5014187,28,48,1024
5074229,28,54,1024
5134271,27,56,1024
5194313,27,58,1024
5254355,27,60,1024
5314397,28,60,1024
5374439,27,57,1024
5434481,28,54,1024
5494524,29,52,1024
5554566,29,50,1024
5614608,29,48,1024
5674650,29,47,1024
5734692,29,51,1024
5794734,28,38,1024
5854776,28,46,1024
5914818,27,51,1024
5974867,27,55,1024
6034909,27,60,1024
6094951,28,60,1024
6154993,28,58,1024
6215035,28,56,1024
6275077,29,54,1024
6335119,29,52,1024
6395161,29,51,1024
6455203,29,52,1024
6515245,29,36,1024
6575287,28,49,1024
6635329,27,40,1024
6695371,27,57,1024
6755413,27,62,1024
6815455,26,68,1024
6875497,26,69,1024
6935545,26,70,1024
6995587,27,68,1024
7055629,27,66,1024
7115671,28,65,1024
7175713,28,62,1024
7235755,29,60,1024
7295798,28,58,1024
7355840,29,56,1024
7415882,29,54,1024
7475925,29,51,1024
7535973,29,50,1024
7596015,29,43,1024
7656057,28,37,1024
7716099,27,53,1024
7776141,27,52,1024
7836183,26,62,1024
7896225,26,63,1024
7956267,26,63,1024
8016309,27,63,1024
8076351,27,61,1024
8136393,27,59,1024
8196435,28,58,1024
8256477,28,55,1024
8316519,29,55,1024
8376561,29,54,1024
8436603,29,51,1024
8496645,28,49,1024
8556687,29,48,1024
8616729,29,46,1024
8676771,28,50,1024
8736813,27,41,1024
8796855,26,57,1024
8856897,26,60,1024
8916939,26,60,1024
8977099,26,58,1024
9037454,26,58,1024
9097500,26,57,1024
9157545,26,53,1024
9217587,27,52,1024
9277629,27,50,1024
9337671,27,48,1024
9397713,27,46,1024
9457755,27,55,1024
9517915,26,60,1024
9578142,26,60,1024
9638336,26,60,1024
9698378,26,59,1024
9758420,27,59,1024
9818462,27,58,1024
9878504,27,56,1024
9938546,27,54,1024
9998588,27,53,1024
10058630,27,52,1024
10118672,27,53,1024
10178714,27,56,1024
10238756,26,66,1024
10298799,26,66,1024
10358841,26,66,1024
10418883,26,65,1024
10478925,26,65,1024
10538967,26,64,1024
10599007,26,63,1024
10659049,26,61,1024
10719091,26,60,1024
10779133,27,60,1024
10839177,26,59,1024
10899220,26,58,1024
10959262,27,57,1024
11019304,26,56,1024
11079346,26,54,1024
11139388,27,51,1024
11199430,27,50,1024
11259472,27,56,1024
11319514,25,61,1024
11379556,26,64,1024
11439598,26,63,1024
11499640,26,62,1024
11559682,26,60,1024
11619724,27,58,1024
11679766,27,55,1024
