Date,Value
511,795984
512,1211994
513,1051047
514,573909
516,1055541
520,1070517
522,1378161
524,672546
525,544425
526,539187
527,600651
528,276705
529,766518
530,1000722
531,857742
533,537477
536,1227918
538,1181625
539,889290
540,629196
541,464397
542,1381797
543,1168887
545,372342
546,1027809
547,1079955
552,331497
553,421041
554,573321
556,837486
557,458070
558,1379838
561,654354
562,839796
566,618471
567,541455
568,506877
569,979011
570,1032261
571,503664
572,385452
578,1562916
579,1400748
582,1160103
583,1247352
586,854805
587,1528638
589,1367172
591,1219845
592,1491399
593,1090056
594,1378584
596,1553349
597,1392183
598,1465716
600,1459527
602,1323882
603,889461
604,1297473
605,1468890
610,1380069
611,1529481
612,1482051
614,1513632
615,1128129
616,1031604
617,1411431
618,1434378
623,1361436
624,1434258
626,1425885
629,1320114
630,1385376
631,1428309
632,1336071
633,1495005
634,1468470
635,1291947
639,1336713
640,1413015
641,1389531
644,1323498
645,1372581
646,1273176
648,1424865
650,1503732
651,1461423
653,1334955
658,1458741
659,1401165
663,1442559
664,1484382
666,1159674
667,1421937
668,1431138
669,1344231
655,145698
659,153078
660,142284
661,152529
663,137763
664,150813
665,148686
666,121161
669,144774
671,27465
672,120939
674,142494
675,148950
676,131166
677,148743
678,152307
680,122379
681,125364
682,46833
684,149967
686,149973
687,147993
690,144846
691,151332
693,133392
694,148230
695,145959
696,121575
697,148047
698,3
700,107415
701,154470
702,146940
708,146277
709,138153
710,118263
711,104259
735,318198
736,350337
737,361350
742,481269
743,283071
746,308412
747,660300
748,591072
749,416214
750,357219
752,272040
759,353550
760,375285
762,485040
763,459024
764,351315
767,268365
768,453111
769,395922
771,363408
772,402912
773,538122
774,650559
775,313662
776,283788
779,575616
780,419631
782,504441
787,387483
791,407850
792,431142
793,609795
794,554412
796,414102
798,353175
802,303390
804,376794
805,586101
807,406542
808,388407
809,527733
810,430953
811,436263
812,433563
814,611352
816,141
817,505944
818,402579
819,408855
820,497949
821,422016
823,552030
825,541041
826,421602
832,468984
833,311409
834,325014
836,555495
837,334047
838,455244
840,296016
841,405552
845,506103
847,404874
848,414894
850,378138
851,293094
852,300231
853,272172
855,479973
857,450609
858,443955
859,276138
861,414690
862,559662
864,274167
871,428304
872,389766
873,153732
874,308715
879,461118
881,358497
882,320721
884,427524
885,419388
886,408285
887,381054
889,421317
891,427446
892,320337
897,566115
899,438075
900,475005
901,281451
902,13461
903,420711
906,423873
908,310170
909,435906
910,297123
883,26826
885,26706
891,17949
892,19146
893,21012
894,36954
896,44133
897,21771
898,30339
900,36678
901,26328
903,21312
904,22572
909,22017
910,27630
911,13602
912,36987
916,4134
917,20199
918,20739
919,21387
921,16314
922,20151
923,19953
924,19623
925,34827
942,6849
943,29268
945,36117
946,37461
947,72015
949,20169
950,18627
951,23517
952,19005
954,29247
960,110184
961,23409
963,22203
964,29844
965,39648
966,10920
967,36723
968,27327
969,27123
970,30255
971,24471
972,33807
975,23493
976,26979
977,30333
978,23421
979,38421
983,31989
984,30291
985,25815
986,195138
988,20598
989,26493
990,27630
992,25689
995,21564
996,33885
1014,404697
1015,24126
1017,528747
1019,409416
1020,156798
1021,415524
1023,222270
1024,544824
1025,524574
1027,517593
1028,530913
1029,384114
1031,529656
1033,494952
1035,531966
1037,518127
1038,527256
1040,524874
1041,535653
1043,424542
1044,397035
1045,527517
1046,510174
1047,511464
1049,526038
1050,534867
1051,540438
1053,419433
1055,528327
1059,542508
1060,536190
1061,519957
1064,466536
1067,524412
1068,510510
1069,529317
1070,401340
1093,2214285
1094,1685193
1095,1653519
1096,1750539
1097,3092727
1098,60
1099,2464113
1100,1130880
1101,1593237
1102,1654374
1105,2740362
1107,1186737
1115,1602141
1116,2358600
1117,2585271
1118,1729986
1120,1783200
1124,3223446
1125,2701731
1126,2534460
1127,17916
1129,1893723
1131,2294718
1133,1964481
1134,1549740
1135,2525217
1139,1834578
1141,2404845
1142,1126092
1147,2078559
1149,2862990
1150,501183
1152,1485186
1153,1803156
1155,1930035
1159,1280121
1160,2130201
1161,1746534
1162,1031667
1163,1650654
1164,1612725
1165,1902159
1166,2323404
1168,1681314
1170,2414496
1175,547032
1176,1797525
1177,3333981
1180,2065032
1181,2255217
1182,1760760
1183,2466609
1185,2927538
1187,1357329
1189,1961715
1190,2321781
1191,1605699
1192,943935
1193,2788257
1194,2229303
1195,1722867
1196,2754417
1197,1797600
1199,1387557
1204,2812599
1207,1919976
1208,1779540
1209,1752744
1210,1348926
1211,1371984
1212,1734459
1213,1930887
1215,2709240
1217,713925
1218,1826493
1219,2478780
1221,1238781
1223,708375
1224,2198496
1225,111
1226,1739058
1229,2477748
1231,1775457
1232,1945674
1234,1135563
1237,2244846
1238,2718333
1240,2347431
1241,1768845
1242,2166924
1244,232866
1245,2471433
1246,1947873
1247,2435889
1252,1518468
1254,1767054
1255,1780728
1256,2514318
1257,1768992
1258,1663488
1259,1972128
1260,1336086
1261,898788
1262,978210
1264,2275836
1266,1831326
1268,2646150
1270,3351618
1271,1338366
1272,2300679
1273,2327514
1274,2811927
1276,2471643
1277,1815279
1278,2757363
1279,2410494
1285,1836885
1289,2389116
1290,1756404
1291,1788897
1292,1775955
1293,1962342
1294,1841037
1295,42
1296,2193660
1297,2999520
1302,2497803
1303,1364511
1304,2404605
1305,2848419
1308,1581330
1309,2527416
1310,1795212
1311,1616541
1312,958488
1314,21
1315,2369835
1316,3013554
1317,1883475
1319,1395129
1320,1764972
1321,2072118
1322,504642
1323,1342548
1324,2360178
1325,2892375
1326,1800960
1328,2000370
1332,1050207
1333,3196611
1335,1772535
1336,2383143
1337,1434561
1339,1729866
1340,1272177
1342,1670325
1345,1778196
1351,2651415
1352,2383662
1353,2546607
1354,2298246
1356,2281701
1358,2497500
1361,1925892
1362,1343532
1363,2439240
1364,1800081
1365,644193
1366,1670958
1367,1326213
1368,1969353
1370,1917264
1372,1810632
1373,1380504
1374,2175351
1375,1650114
1376,1853607
1378,951567
1379,1208742
1381,1759245
1382,2544717
1386,1751871
1388,2492517
1389,1786461
1390,2427030
1391,2259102
1392,1538676
1393,1988223
1394,1596093
1395,2567367
1396,2099784
1400,2106120
1401,139902
1402,9
1406,1767258
1409,1671084
1410,1768692
1411,3141621
1412,960099
1415,1876485
1416,1104375
1417,1244262
1418,2435013
1419,2664660
1420,1357452
1421,1936440
1429,4972398
1430,3983856
1431,4099710
1432,3169836
1437,4244286
1438,4493574
1439,4228458
1442,5158851
1444,4608609
1448,5818077
1454,5683467
1455,3785799
1456,4057374
1457,1361964
1458,5228397
1459,4336317
1460,4140507
1464,6118785
1465,5888016
1466,5857410
1469,4764486
1471,5227692
1473,4977651
1474,4698447
1475,2517654
1476,4446147
1480,4056090
1481,3270381
1483,4709919
1484,3921408
1486,4957398
1487,5375850
1488,3889032
1491,4655187
1494,3270882
1495,4869075
1496,4066515
1497,3072690
1498,4770702
1499,5118474
1500,5687694
1501,4143993
1502,3454290
1503,5033307
1508,4405314
1512,5466702
1514,3822903
1515,3311901
1517,4584306
1518,4687116
1519,4826451
1520,6422490
1522,4291281
1523,4234716
1525,5753415
1526,3596895
1528,4476456
1529,3387372
1531,4621824
1532,3323841
1533,2850894
1537,5261976
1538,2687910
1539,5596872
1542,4746594
1545,5561835
1546,1117212
1548,4232922
1549,3280467
1550,4305381
1551,3974076
1553,4472712
1554,6199782
1556,3821676
1557,5167752
1560,4726401
1561,3587835
1563,5467449
1568,4688571
1569,2850012
1570,4910442
1571,5682813
1573,4902945
1574,4804734
1575,4620165
1578,3443829
1579,3289056
1580,5395587
1582,4320075
1585,1030569
1586,4103544
1588,2747586
1589,3885963
1590,3927267
1591,3974691
1592,3407802
1593,4421295
1594,3434331
1595,3685863
1598,4005129
1600,5659311
1605,3366288
1606,3996822
1607,5202207
1609,5390256
1610,4582911
1612,5476098
1613,3339840
1614,3224493
1617,2808234
1619,3471942
1623,5578359
1624,1031268
1625,4405914
1626,4869174
1628,4356549
1629,5439498
1630,5796666
1631,5501724
1633,3350034
1634,5590668
1637,4531335
1638,3730926
1639,1514499
1640,3737112
1641,3448200
1642,3988764
1643,3834522
1644,4732911
1647,3931527
1648,3033237
1649,5994780
1650,3708246
1651,3114288
1652,5712645
1653,4706793
1654,3394317
1656,6224286
1657,6006759
1658,4823205
1659,3111666
1663,5436711
1664,1290348
1665,1169952
1667,2806617
1668,4691370
1669,3703431
1670,5020143
1671,1756986
1673,3117639
1674,4850484
1677,5220498
1682,4873188
1684,4336005
1685,2155635
1686,4734993
1690,4949970
1692,5087775
1693,5002443
1694,4761921
1695,3474534
1696,3066285
1697,5470857
1698,4308330
1699,3520962
1700,4737669
1703,3747543
1705,2820870
1707,1842774
1708,5765727
1710,3191256
1711,3917664
1712,3410070
1713,3835443
1718,4363788
1719,5050278
1721,3301743
1722,4798233
1723,3932055
1724,3907743
1725,5277411
1729,5616621
1730,5048841
1732,47778
1735,5855289
1736,3350226
1738,1375851
1740,4774602
1742,2028921
1743,2858964
1744,3899238
1745,4010127
1746,5085018
1747,5063637
1748,4685097
1749,3876993
1750,4879575
1751,2328888
1759,1609548
1760,1194978
1761,1469232
1762,1206552
1763,7903212
1764,1881144
1765,6964686
1766,7299276
1769,7216731
1770,1239924
1772,6393042
1773,5082954
1774,6427089
1776,5799825
1777,6078990
1779,7160283
1780,5178222
1781,5090760
1782,7700922
1785,5542602
1787,5191218
1788,8132427
1789,6050640
1790,5734782
1791,1174041
1792,4553130
1793,5268852
1794,5937261
1800,7367508
1801,6844425
1803,8366259
1805,5270976
1806,2031096
1807,4488933
1808,5189226
1810,6387117
1811,7875693
1813,5757030
1814,7278627
1815,7366182
1816,7718997
1817,3141273
1821,5396103
1822,5406663
1824,6391410
1826,5389878
1827,7973079
1828,5540469
1829,8406657
1833,4606587
1835,4444197
1836,6856983
1837,5730435
1839,5372358
1840,5216457
1841,6253029
1845,6394905
1846,6493860
1848,7976469
1849,7406484
1851,6371679
1852,5956347
1855,8503806
1857,5088144
1858,5174256
1859,351153
1860,5794860
1862,5833470
1863,6416352
1864,6457878
1866,6813084
1869,5861877
1870,5291913
1872,1251918
1874,7274682
1875,5396340
1876,6604515
1877,5491977
1878,6895653
1880,6230550
1881,6621537
1883,3357924
1887,5343159
1888,5281953
1889,6511047
1890,6614835
1891,6400665
1893,6425445
1894,8403945
1896,7626432
1898,7472376
1899,8354151
1902,7611387
1905,2454825
1906,6475458
1907,7044696
1908,5379153
1910,9174522
1911,3
1912,6607617
1914,5431386
1916,4712508
1917,8024232
1919,6480849
1920,7776954
1922,5225070
1925,7316967
1926,5337711
1927,5443989
1931,7074861
1932,4212096
1933,7292121
1936,6626532
1937,1603377
1939,5094456
1940,7577127
1942,5411775
1943,7693083
1944,7708260
1945,5622567
1947,6167631
1950,2335947
1951,6123291
1953,6524439
1955,4216053
1956,2105385
1958,4945725
1959,279171
1960,6173865
1961,6912414
1962,6820344
1963,7758558
1964,2888754
1965,5887848
1968,5183679
1971,5399628
1974,2656035
1975,6792681
1976,5580879
1978,4433514
1980,1513680
1981,1014408
1982,5543433
1983,6685383
1985,5253756
1986,5003499
1987,3375822
1990,8207388
1992,5800317
1993,2733996
1994,5282154
1995,6959604
1996,159
1998,7692501
1999,3626118
2000,6725118
2001,6625644
2003,5810412
2004,5888694
2005,4494444
2007,4330833
2008,4593948
2009,8273658
2010,7230540
2011,5018466
2014,5199489
2017,5424408
2018,7196331
2019,6817179
2020,5567823
2021,5312601
2022,4585167
2023,5994162
2024,2481777
2025,6799662
2026,2869428
2027,1565637
2032,7054575
2033,6960756
2034,1537692
2035,7101204
2037,6113247
2041,7466025
2043,532383
2044,6973227
2045,6499863
2047,4841634
2049,7426746
2050,3111864
2053,4051443
2054,3745926
2055,4826832
2056,566634
2057,5988555
2058,8008344
2060,7698915
2061,2471550
2062,5428275
