Date,Value
242,1836156
243,4525047
244,1814619
245,3721692
246,4712712
247,2114985
248,497238
249,5569068
250,3857490
251,2713647
252,3196008
253,1335201
254,1360854
255,1579806
256,590538
257,1126080
258,783933
259,1077936
260,1439364
261,4263465
262,253299
263,2879574
264,1686837
265,2115441
266,3177972
267,5190018
268,2226123
269,1570107
270,1741221
271,471720
272,1791804
273,3491859
274,3776256
275,3193056
276,1956378
277,4176399
278,287187
279,894285
280,4568793
281,5550594
282,2342091
283,1486317
284,291330
285,1078470
286,1126428
287,1321638
288,482769
289,2018940
290,3122490
291,769809
292,2778270
293,1343727
294,1088133
295,1367304
296,1666497
297,2394888
298,4611438
299,3652410
300,2130846
301,1106520
302,1846668
303,970461
304,3860547
305,1232304
306,3490506
307,2903301
308,343080
309,1603740
310,1768209
311,1599474
312,1174959
313,2839719
314,246963
315,1354404
316,4220385
317,3103242
318,1897431
319,1803933
320,2251167
321,2211384
322,498036
323,2060463
324,471366
325,1399026
326,2450199
327,2606088
328,346386
329,1190082
330,2019090
331,5132034
332,2329197
333,2827212
334,483660
335,4465719
336,2960895
337,480624
338,1154496
339,2661363
340,2652636
341,4508496
342,3359397
343,3222306
344,239808
345,2806491
346,3115377
347,4004238
348,4121220
349,4345707
350,1143690
351,1766904
352,2209866
353,1083483
354,787494
355,1342506
356,2610384
357,2016753
358,3510387
359,492795
360,1367337
361,2551863
362,1610232
363,374586
364,3225603
365,3436347
366,1396422
367,4466454
368,1439184
369,3382182
370,3468348
371,1334631
372,2475261
373,1491717
374,1351887
375,1624149
376,4067154
377,1021908
378,420807
379,2231010
380,3770889
381,2746200
382,470502
383,1127031
384,1336335
385,2288295
386,2444568
387,3500952
388,783516
389,4241241
390,5130771
391,3226047
392,1916229
393,1976001
394,1203150
395,241797
396,3877593
397,2061129
398,3452925
399,1832904
400,780879
401,283293
402,489000
403,1812195
404,2029377
405,3502176
406,875376
407,242535
408,3728415
409,2422449
410,3514581
411,2870970
412,4452546
413,465789
414,2796537
415,854562
416,1529100
417,3328632
418,2480835
419,782736
420,2454864
421,1963173
422,1187052
423,1063743
424,5409735
425,3191973
426,1284393
427,4707027
428,826971
429,2838624
430,1165941
431,1319877
432,3176928
433,1694508
434,1318863
435,4062600
436,1221504
437,1284708
438,1895775
439,3252666
440,1426863
441,276276
442,1272480
443,1480362
444,472356
445,770274
446,5138319
447,3808770
448,1568082
449,478995
450,4331484
451,490620
452,3746535
453,1482897
454,904260
455,1850364
456,2993094
457,1967907
458,775797
459,877194
460,5632488
461,4417989
462,1064457
463,3987024
464,3875757
465,3775233
466,4340769
467,4921635
468,1325856
469,2149110
470,1169625
471,2067288
472,1564158
473,4268076
474,1322412
475,1753884
476,3744318
477,239640
478,1849476
479,2605362
480,3063555
481,1802400
482,882555
483,4539243
484,473649
485,5122704
486,1258482
487,3932928
488,1363800
489,1332774
490,2657601
491,1308021
492,818802
493,283851
494,1363230
495,3272175
496,246972
497,1354287
498,5069943
499,1338429
500,1460445
501,2628186
502,501576
503,1134639
504,1202565
505,283170
506,4576836
507,2293944
508,1318860
509,1394736
510,2783949
511,4641783
512,5694855
513,1411476
514,1817682
515,4175505
