Date,Value
1231,3647955
1233,3638634
1236,3667755
1237,2675112
1238,3137463
1239,934926
1240,3820059
1241,2639823
1242,2434371
1244,3481965
1245,2629263
1246,3308028
1248,3399549
1249,2068008
1250,3322242
1251,4452417
1252,3214815
1255,3924402
1259,2939157
1260,3585759
1261,2932461
1262,4369845
1263,3564699
1265,3425037
1266,3060273
1268,2894550
1269,2452632
1270,3626439
1273,3428616
1277,3298374
1278,3851031
1280,3678957
1281,4796598
1283,3644235
1284,3966162
1285,3912498
1287,3599697
1289,3841413
1292,3944679
1293,4839759
1294,3087015
1295,2607723
1296,4949538
1297,4685253
1298,3736788
1300,4178859
1301,2827269
1302,3522759
1303,2837181
1304,3720801
1305,2736369
1306,3259383
1311,3
1312,3791400
1314,2556681
1315,3784812
1319,3548118
1320,3857223
1322,3561357
1324,3620772
1327,3156702
1328,3668262
1329,3303276
1330,1043766
1331,3706344
1332,3534831
1333,3467493
1334,2912229
1335,3636624
1337,3388893
1341,3460479
1342,3429654
1343,3718224
1344,3183126
1345,2823318
1346,2841615
1350,4544676
1351,4172721
1352,4362792
1353,3150261
1354,2604405
1356,4500864
1357,4179765
1358,4416843
1363,2816226
1364,3349722
1365,3254649
1366,3400374
1367,3494334
1372,3576405
1373,3576030
1374,774
1375,4396440
1377,2135994
1378,3714876
1379,3902652
1380,2984538
1382,3054729
1385,5609388
1388,4026726
1389,3274800
1390,3454653
1391,2750748
1392,2959926
1393,3695535
1395,4785318
1396,5197416
1397,3302274
1399,3605913
1400,3032154
1401,2809659
1403,3836988
1404,2906895
1406,3110805
1408,3800082
1409,2690409
1410,3733518
1411,2134305
1413,3243237
1414,3537372
1416,2925060
1418,2818023
1421,3901608
1425,4835964
1427,3385026
1430,4613715
1431,3391710
1434,3558504
1435,3569709
1436,4600809
1437,3750063
1438,3903405
1439,3989721
1441,3131544
1443,2606412
1444,1370286
1445,3672384
1448,3458244
1449,2861595
1450,3478062
1451,2990889
1452,5301216
1454,3922815
1455,3992052
1456,3645807
1457,2545407
1458,3668145
1460,4545717
1462,3451446
1465,3615876
1466,2310879
1467,3394923
1469,3723078
1472,3704343
1473,2087613
1474,3780816
1475,3394179
1476,2841330
1478,4530300
1480,3958008
1481,3314520
1482,3795111
1487,4128039
1490,181449
1492,2309658
1493,3741240
1494,3530250
1495,3215616
1496,3007704
1497,3691761
1498,4808397
1499,3997113
1501,2984787
1517,815694
1518,1737576
1519,2388303
1520,1326555
1522,859500
1524,911886
1526,291339
1527,1304967
1531,483885
1532,547920
1533,1049502
1535,1454421
1536,12465
1537,128205
1538,4128573
1539,1287852
1543,1086861
1545,3315492
1546,1133034
1547,547611
1548,543192
1549,497934
1550,345906
1551,2963466
1552,2314251
1555,1383096
1556,44253
1557,1738080
1558,1394136
1560,2675412
1561,2240247
1562,450858
1563,2118609
1567,2403582
1568,2694267
1569,1082982
1570,162747
1571,818913
1573,1415244
1577,2430960
1578,348279
1579,4154364
1580,403764
1581,305727
1582,2241819
1583,2727114
1586,54672
1588,4163217
1589,2030754
1590,2251890
1591,224565
1593,1286952
1594,2233278
1596,455673
1600,1690251
1602,461430
1603,3033318
1604,899196
1606,2064342
1607,1381563
1608,1028625
1611,826845
1612,1014510
1613,2136648
1614,1748757
1617,2781357
1618,2894862
1619,1511640
1620,1896039
1621,834720
1623,2498379
1624,951735
1625,1211958
1626,383313
1628,2577798
1630,1412967
1631,548130
1633,999846
1634,1664340
1637,1471272
1638,793173
1640,3567999
1642,1439331
1643,1805619
1644,1789614
1646,429447
1648,26007
1650,1093230
1651,2750217
1652,535416
1653,1962414
1654,836544
1655,1057098
1659,4357494
1660,709602
1661,13929
1662,2338116
1663,1975767
1669,1318668
1671,1170126
1672,983049
1674,2701449
1675,721902
1676,1048752
1677,1042095
1679,174138
1680,584400
1681,2071917
1683,575334
1684,4039917
1686,1037880
1687,3034221
1688,1763247
1690,1037037
1691,18357
1692,1352040
1694,162153
1695,1046115
1698,326973
1700,1256001
1703,3015372
1704,924639
1706,590457
1707,1766952
1708,789231
1709,545100
1710,627999
1713,664062
1715,1713222
1717,1126131
1719,3716721
1721,2414364
1726,2701452
1727,384912
1728,340197
1731,2405478
1732,1301571
1733,456639
1734,368052
1735,89907
1736,688179
1738,2497017
1740,1962915
1741,1159368
1742,152451
1746,1407768
1747,964110
1750,2765229
1751,1134030
1753,282930
1755,111
1757,1122066
1758,1814121
1759,4027602
1761,1919514
1763,2828955
1764,934794
1765,231606
1768,13569
1770,766749
1771,275952
1772,558
1773,1146453
1774,3355167
1775,685551
1777,1242747
1778,2996793
1779,2837229
1782,1946421
1785,2370603
1787,2951562
1788,577035
1789,2601807
1790,1437474
1792,652560
1793,1173912
1795,1426314
1796,823284
1798,2322711
1799,1006503
1800,383961
1801,1080
1802,262503
1803,207792
1805,1277889
1806,38091
1807,3345102
1811,206013
1812,1170183
1813,824529
1814,2116596
1815,589260
1816,3018741
1817,1148613
1818,1592331
1821,1345599
1824,2219598
1825,648138
1826,2263164
1827,2010816
1828,1619286
1829,262914
1830,79584
1833,1756371
1834,162432
1837,129888
1838,49290
1840,11571
1841,3146154
1846,9
1847,884052
1848,1075632
1849,2077026
1850,433086
1851,1101522
1852,2068176
1854,603642
1826,948723
1827,631278
1828,1033119
1829,737196
1830,944784
1831,710469
1832,785520
1834,745197
1835,767820
1838,820914
1840,882003
1842,828153
1845,862206
1846,446253
1847,708216
1848,1167786
1853,985311
1855,762267
1857,519507
1858,851112
1859,899877
1862,762048
1863,693240
1864,884490
1865,794004
1866,881031
1867,846363
1868,857586
1870,742050
1871,673410
1872,628890
1873,682944
1875,526719
1877,1174416
1878,728046
1880,7428
1881,774237
1882,975465
1884,871704
1887,931869
1889,817272
1892,720738
1893,1150002
1894,971322
1896,797085
1899,431652
1900,860961
1902,770148
1903,913284
1905,706785
1906,733116
1908,852624
1909,759300
1910,644544
1914,784266
1915,1009815
1916,780903
1921,433746
1923,771546
1924,625068
1925,710169
1927,1046676
1928,745011
1930,931119
1934,742641
1936,811734
1938,655950
1942,691752
1943,710244
1944,653322
1945,1085619
1946,986445
1948,800958
1949,773250
1950,514512
1952,428349
1953,781995
1954,580485
1955,767136
1958,787398
1961,742713
1965,862557
1968,777303
1969,473199
1971,688815
1973,745557
1975,726231
1976,758490
1977,620445
1979,676545
1980,1006191
1981,549774
1982,1133040
1985,729987
1987,771225
1993,920616
1998,21717
2000,770679
2001,734862
2002,638379
2003,789393
