Date,Value
468,1267926
469,950448
470,1195497
471,815958
472,774132
473,1312365
474,2220399
475,1266522
476,745806
477,1146147
478,1685442
479,931551
480,783312
481,1824525
482,3413511
483,637362
484,1234206
485,993417
486,1339545
487,1172067
488,1447206
489,1956855
490,4310631
491,447513
492,1222818
493,2457069
494,1004799
495,1067247
496,1025508
497,474210
498,1026876
499,1530684
500,1538634
501,249330
502,2289726
503,1830768
504,2054529
505,724605
506,2154711
507,1711941
508,2083254
509,1344081
510,1824342
511,1193457
512,1121634
513,1169763
514,845061
515,1194456
516,1215651
517,2152398
518,1801608
519,1647351
520,718884
521,1780362
522,1999974
523,1731963
524,2352558
525,777849
526,1550517
527,1022700
528,3197865
529,1091826
530,2060445
531,2036616
532,735231
533,1151547
534,1759155
535,1456410
536,1241076
537,2100843
538,659610
539,2039460
540,1519857
541,324909
542,1177371
543,1633695
544,515460
545,1137909
546,1279791
548,195
549,870204
550,1315053
551,3196593
552,1885971
553,2255286
554,1661307
555,811164
556,992331
557,1548111
558,1643478
559,1194141
560,348756
561,1426842
562,1352982
563,1989948
564,872193
565,688350
566,1239780
567,1327080
568,801099
569,2638758
570,1820166
571,1671612
572,4742742
580,738462
581,633738
582,1312803
583,1036341
584,1418247
585,2105952
586,2038944
587,1425975
588,749496
589,977415
590,1616499
591,1680963
592,2109015
593,1816635
594,1362084
595,1239729
596,1161915
597,873225
598,693117
599,604356
600,2135655
601,1581177
602,1683552
603,2155017
604,2261901
605,553959
606,582810
607,906753
608,1604541
609,1073325
610,1620255
611,1644645
612,1392573
613,2678457
614,786186
615,2059245
616,495066
617,1551381
618,862422
619,250542
620,324291
621,1545855
622,847035
623,1839165
624,953946
625,1116048
626,1548744
627,1091865
628,2330886
629,1762017
630,1631553
631,2179482
632,1513719
633,1050765
634,532905
635,2110221
636,417771
637,1137129
638,775776
639,427104
640,1338084
641,994992
642,1394010
643,1129257
644,1331196
645,1603620
646,1217772
647,898917
648,1842378
649,1196223
650,1335768
651,1208994
652,393063
653,1520430
654,2379108
655,458262
656,435078
657,855372
658,578382
659,778842
660,1503504
661,977475
662,951867
663,249063
664,1299861
665,1520766
666,1302612
667,1595616
668,750135
669,976320
670,667974
671,2198982
672,584715
673,800256
674,1221573
675,841848
676,1321251
677,1102326
678,645804
679,333582
680,1375176
681,517416
682,806523
683,1499871
684,1924053
685,904908
686,517698
687,1046178
688,1185366
689,1186650
690,531768
691,1856091
692,1347213
693,647277
694,1263768
695,1447230
696,1191798
697,2361951
698,593004
699,1341255
700,1117983
701,933579
702,1479657
703,1169622
704,944580
705,387375
706,1491564
707,1565493
708,533553
709,1809531
710,892689
711,362730
712,1909281
713,1474278
714,1414137
715,1505949
716,1550604
717,1532760
718,943065
719,2069646
720,1010520
721,3142686
722,863268
723,1148187
724,1261722
725,1616475
726,458256
727,540021
728,1514628
729,2157276
730,527835
731,1063086
732,1334586
733,1860732
734,929928
735,566778
736,1376886
737,1609647
738,1907541
739,2848422
740,1143426
741,1486638
742,851016
743,1162722
744,1638636
745,331425
746,773325
747,1004115
748,552408
749,2359152
750,1574781
751,1733835
752,1572300
753,490410
754,2292345
755,609696
756,2465790
757,1047909
758,421230
759,1280733
760,1205454
761,691806
762,1220424
763,1684758
764,586353
765,1012362
766,450705
767,364143
768,1306770
769,2151210
770,751224
771,625635
772,459501
773,778284
774,821676
775,1489863
776,1543815
777,884349
778,1151949
779,1000851
780,1152951
781,369216
782,857829
783,1237587
784,1976667
785,843618
786,788679
787,1841310
788,1406322
789,2438697
790,1095177
791,633720
792,53955
793,457602
794,913641
795,819051
796,1112892
797,1117179
798,1263678
799,485442
800,723357
801,1180536
802,688236
803,2691504
804,237027
805,1123896
806,1445634
807,1125870
808,395880
809,2026353
787,715917
788,687132
789,1270935
790,906732
791,597201
792,777051
793,910449
794,780501
795,1116096
796,667380
797,893817
798,791982
799,590865
800,1387368
801,443778
802,454770
803,898437
804,760725
805,1085022
806,874647
807,861681
808,761127
809,559560
810,480573
811,977955
812,752241
813,468633
814,753267
815,774816
816,497949
817,361989
818,395838
819,287838
820,736851
821,509973
822,264099
823,952113
824,250464
825,435822
826,645582
827,1140210
828,351855
829,762243
830,517287
831,515493
832,1101435
833,596679
834,503658
835,575388
836,852627
837,963345
838,934008
839,749919
840,749037
841,520050
842,873498
843,226182
844,337758
845,254517
846,217074
847,487533
848,675852
849,368391
850,920805
851,1075671
852,584067
853,738639
854,482850
855,401457
856,859836
857,840795
858,993570
859,609057
860,739170
861,247872
862,1138881
863,365808
864,537798
865,462483
866,950529
867,966486
868,1139502
869,248790
870,633417
871,339606
872,271242
873,192258
874,1051704
875,281271
876,1102866
877,941049
878,254943
879,1133706
880,233505
881,323088
882,346782
883,978384
884,486696
885,263550
886,775743
887,205851
888,539487
889,252384
890,987054
891,867018
892,193539
893,456603
894,771558
895,469842
896,296040
897,587175
898,837921
899,354054
900,505707
901,1024770
902,569916
903,461271
904,489468
905,934707
906,444486
907,454008
908,389400
909,943557
910,324669
911,758109
912,619284
913,882309
914,603228
915,471690
916,465171
917,174270
918,1073226
919,903993
920,220110
921,301647
922,950784
923,286245
924,582996
925,834927
926,303714
927,354153
928,304383
929,515475
930,494016
931,770883
932,329367
933,766638
934,1167849
935,1016922
936,228363
937,239343
938,744027
939,439650
940,921069
941,906585
942,564996
943,596958
944,547533
945,280059
946,408468
947,562461
948,474054
949,772512
950,711111
951,390975
952,838272
953,501117
954,370722
955,478656
956,1113816
957,297690
958,1443078
959,608634
960,251208
961,565383
962,385605
963,301698
964,253893
965,626454
966,560592
967,396768
968,423498
969,464520
970,363303
971,576084
972,783717
973,192765
974,181881
975,1120842
976,590208
977,296271
978,756939
979,886896
980,570555
981,266169
982,200427
983,285678
984,901215
985,916386
986,328017
987,587913
988,583878
989,558228
990,902568
991,419307
992,680175
993,429978
994,322554
995,260055
996,307116
998,1132011
999,22545
1000,619644
1001,476646
1002,222141
1003,736809
1004,195369
1005,241857
1006,832581
1007,338706
1008,364452
1009,250827
1010,490626
1011,983982
1021,1252986
1022,1747518
1023,1817559
1024,2293602
1025,1507998
1026,1053066
1027,1136913
1028,1486527
1029,2326872
1030,1797525
1031,2218149
1032,2336007
1033,2772558
1034,1380702
1035,1306467
1036,1101021
1037,2155572
1038,2819961
1039,1469706
1040,2299440
1041,2122680
1042,3042069
1043,2011974
1044,2289936
1045,2156103
1046,1680012
1047,1388736
1048,2099175
1049,1614414
1050,1616286
1051,1927611
1052,1475766
1053,1330008
1054,1642491
1055,2929554
1056,1466406
1057,1059324
1058,1932939
1059,2240118
1060,1638627
1061,1780866
1062,1848765
1063,2673297
1064,1320009
1065,863286
1066,525342
1067,1151121
1068,803739
1069,2489172
1070,903234
1071,556086
1072,2013375
1073,808578
1074,1026156
1075,1255446
1076,2694891
1077,2096418
1078,859098
1079,1255287
1080,2450127
1081,1585170
1082,2066136
1083,1167978
1084,2520699
1085,1130286
1086,1433652
1087,1755030
1088,1237614
1089,489657
1090,1708716
1091,1023783
1092,1105161
1093,2343924
1094,447996
1095,1724712
1096,726408
1097,1285413
1098,386472
1099,1178523
1100,2111079
1101,2154282
1102,1345824
1103,1651422
1104,2484015
1105,1778028
1106,1832223
1107,659256
1108,1637871
1109,1260273
1110,1634496
1111,831567
1112,1999821
1113,729738
1114,3160656
1115,1197234
1116,2230887
1117,1141017
1118,1237095
1119,971448
1120,1520406
1121,1246506
1122,1059243
1123,1896636
1124,1919343
1125,1110156
1126,480651
1127,700185
1128,1200246
1129,1295640
1130,1527768
1131,2270694
1132,1928850
1133,2317731
1134,2959095
1135,3985395
1136,1354239
1137,833559
1138,1259190
1139,2354202
1140,1121865
1141,1627059
1142,1978431
1143,921234
1144,1519239
1145,1643793
1146,945378
1147,2065845
1148,1549284
1149,1534071
1150,1986516
1151,2579784
1152,651258
1153,1146441
1154,1314552
1155,1187751
1156,3206724
1157,1400397
1158,1795227
1159,2740857
1160,1038846
1161,2063610
1162,1312101
1163,1966275
1164,1147461
1165,3628527
1166,1724772
1167,1054191
1168,1617228
1169,837339
1170,764958
1171,1781196
1172,3099753
1173,1552248
1174,1823691
1175,1188792
1176,1602069
1177,1967382
1178,1085100
1179,2485773
1180,1218432
1181,1696887
1182,1366569
1183,1463580
1184,3546504
1185,1444245
1186,690210
1187,1121373
1188,2682027
1189,1809057
1190,1381536
1191,954789
1192,972039
1193,1242891
1194,1433493
1195,2539764
1196,1357521
1197,1217385
1198,1227495
1199,1324608
1200,1213140
1201,901938
1202,1103238
1203,1649643
1204,1504227
1205,1345329
1206,2036502
1207,611220
1208,620070
1209,1891758
1210,1882653
1211,2942622
1212,1714383
1213,2243904
1214,735729
1215,2323575
1216,2013150
1217,1119738
1218,622557
1219,1030797
1220,1168980
1221,1090506
1222,4026948
1223,770700
1224,2275617
1225,1352298
1226,2702298
1227,1768911
1228,2152203
1229,1004943
1230,554892
1231,951747
1232,964179
1233,2465601
1234,1792128
1235,1434768
1236,2875806
1237,1350819
1238,2411043
1239,697239
1240,1083393
1241,1194894
1242,1557498
1243,456594
1244,2074905
1245,1411086
1246,1640325
1247,1257486
1248,1315983
1249,960609
1250,456999
1251,2256618
1252,995733
1253,1856046
1254,2766978
1255,1279071
1256,768579
1257,1454253
1258,1537518
1259,755373
1260,2403465
1261,1294449
1262,1339956
1263,1829859
1264,3004224
1265,1224345
1266,1054887
1267,2367945
1268,1164711
1269,836928
1270,559431
1271,1537629
1272,1119903
1273,2220225
1274,2250837
1275,1592067
1276,1196757
1277,1524549
1278,1238403
1279,1255356
1280,1349013
1281,1787067
1282,758724
1283,1392591
1284,1259418
1285,1258242
1286,2022615
1287,576951
1288,1365552
1289,1183656
1290,757959
1291,794379
1292,1834248
1293,1982094
1294,697470
1295,3054249
1296,1421556
1297,2013276
1298,1823175
1299,733077
1300,1252383
1301,2421705
1302,753696
1303,2689341
1304,1998540
1305,1827204
1306,3632625
1307,2134518
1308,1672902
1309,547137
1310,1650381
1311,641289
1312,1913250
1313,1354938
1314,955017
1315,3010611
1316,1500648
1317,4096305
1318,1470723
1319,1893999
1320,381075
1321,1284453
1322,1347963
1323,1913994
1324,1657809
1325,1950033
1326,1858917
1327,966333
1328,1243407
1329,1430760
1330,1594665
1331,2127576
1332,1338981
1333,2600724
1334,1727628
1335,1842693
1336,1782744
1337,674163
1338,732198
1339,1163631
1340,1242573
1341,2189466
1342,1824696
1343,3579873
1344,1304892
1345,735624
1346,1984257
1347,2124927
1348,2182152
1349,575637
1350,1427526
1351,1515117
1352,1328526
1353,1286007
1354,1209093
1355,1980036
1356,1499562
1357,604779
1358,750519
1359,1189278
1360,3025767
1361,1572729
1362,3256326
1363,980310
1364,768252
1365,3563304
1366,1382811
1367,2188959
1368,1863891
1369,491676
1370,1374987
1371,2419107
1372,1789548
1373,1823847
1374,2212398
1375,1237179
1376,729978
1377,1176483
1378,1929306
1379,1651215
1380,1520985
1381,1119486
1382,3013827
1383,1546410
1384,669876
1385,1870086
1386,1909905
1387,1332879
1388,1375458
1389,1197621
1390,1367856
1391,1351584
1392,653784
1393,926229
1394,1495992
1395,1317258
1396,1782492
1397,2049378
1398,2549517
1399,1569654
1400,1069650
1401,3360015
1402,1580169
1403,2263443
1404,905916
1405,2026275
1406,3786615
1407,839226
1408,967875
1409,1514286
1410,1923237
1411,1148751
1412,1962840
1413,1584420
1414,1130307
1415,3022257
1416,857376
1417,2182209
1418,1843749
1419,1448523
1421,1739421
1422,1018581
1423,898329
1424,660735
1425,1529793
1426,1467153
1427,2342778
1428,537450
1429,1169043
1430,2151021
1431,1910406
1432,19509
1433,1746831
1434,703098
1435,1208559
1436,648918
1437,1835370
1438,1749060
1439,626553
1440,1947879
1441,1934616
1442,2348655
1443,1671570
1444,3403368
1445,714657
1446,1644438
1447,1151241
1434,374973
1435,370362
1436,230568
1437,368301
1438,213258
1439,371970
1440,343311
1441,376569
1442,338316
1443,382833
1444,358644
1445,367191
1446,346584
1447,180354
1448,361029
1449,350697
1450,368394
1451,338568
1454,352506
1455,363141
1456,379512
1457,343965
1460,407832
1462,241959
1467,329058
1469,254004
1473,298707
1474,307995
1475,285789
1478,296202
1483,264495
1484,245298
1485,417198
1486,317952
1487,181743
1488,277386
1489,360879
1490,357549
1492,435954
1494,408063
1496,278871
1502,306684
1503,272709
1505,301329
1506,337923
1507,248949
1509,385716
1515,347526
1517,3501
1518,400935
1519,370506
1520,382164
1521,238905
1555,782475
1556,2444301
1557,2899098
1558,2822748
1559,2358042
1560,2198523
1561,1513245
1562,1573602
1563,1434939
1564,756300
1565,940158
1566,2956542
1567,1939395
1568,1197003
1569,2771229
1570,1663320
1571,1671684
1572,1259193
1573,2172462
1574,777483
1575,1717926
1576,1398615
1577,1180620
1578,1260069
1579,1793658
1580,849498
1581,1603995
1582,3772977
1583,2339322
1584,896304
1585,2175120
1586,735195
1587,1527153
1588,1477656
1589,1083372
1590,883941
1591,3490905
1592,2663613
1593,165183
1594,1985079
1595,1783572
1596,1874184
1597,1643910
1598,897039
1599,169395
1600,1339707
1601,1615107
1602,1734405
1603,816009
1604,3573285
1605,2042814
1606,2392677
1607,1520250
1608,1448727
1609,1734075
1610,961434
1611,1529121
1612,1514331
1613,902286
1614,1441674
1615,1788348
1616,1588950
1617,1328343
1618,1772178
1619,2098662
1620,1851843
1621,1685904
1622,2154900
1623,1425084
1624,1941132
1625,1280121
1626,1613214
1627,2045439
1628,1683972
1629,180105
1630,1682571
1631,2449941
1632,1996485
1633,1282578
1634,1273362
1635,1032183
1636,1311162
1637,2038266
1638,1648236
1639,1699155
1640,2026128
1641,87705
1642,985377
1643,1650561
1644,1548225
1645,1682424
1646,1843929
1647,240564
1648,353979
1649,334248
1650,2291289
1651,1497003
1652,2113737
1653,1921509
1654,1349757
1655,2298648
1656,814968
1657,1558620
1658,1300497
1659,1360680
1660,1788813
1661,851955
1662,1649526
1663,3599388
1664,2555403
1665,2401362
1666,3814290
1667,1685265
1668,1772313
1669,241497
1670,1212540
1671,1338324
1672,1445430
1673,2218221
1674,1279539
1675,1240563
1676,1810536
1677,1593003
1678,1816179
1679,2071443
1680,303903
1681,2430234
1682,1717614
1683,266196
1684,717630
1685,817305
1686,1613013
1687,1441842
1688,2020785
1689,1162629
1690,943734
1691,1244079
1692,2380218
1693,1636284
1694,1840878
1695,2146236
1696,1180353
1697,2394186
1698,1897188
1699,1704639
1700,1540404
1701,2354886
1702,2949846
1703,1826526
1704,1039767
1705,2180058
1706,2143311
1707,714219
1708,2888898
1709,2413536
1710,1599201
1711,1590135
1712,1345656
1713,3090561
1714,1378311
1715,3595329
1716,2411526
1717,1626372
1718,775065
1719,2536713
1720,750276
1721,1862580
1722,2673147
1723,992694
1724,1894365
1725,1263807
1726,2586153
1727,1358112
1728,1894872
1729,1123422
1730,4270848
1731,1562256
1732,1550925
1733,1355277
1734,1504839
1735,1599909
1736,443523
1737,54573
1738,2204328
1739,1434102
1740,2192547
1741,1528167
1742,1206324
1743,1562178
1744,1505661
1745,1412892
1746,1626654
1747,1736325
1748,1640820
1749,1307064
1750,2193075
1751,1389033
1752,1498602
1753,473376
1754,1244340
1755,2005002
1756,1994199
1757,273552
1758,749748
1759,1470285
1760,1981455
1761,953592
1762,1567845
1763,90210
1764,1636044
1765,912000
1766,1447410
1767,1156650
1768,788262
1769,1452483
1770,1512849
1771,1849782
1772,2224815
1773,1497102
1774,1569831
1775,1473468
1776,1636137
1777,1037010
1778,857448
1779,1496703
1780,1580154
1781,2176710
1782,2165862
1783,1132002
1784,547962
1785,1960662
1786,1725882
1787,2241336
1788,1258509
1789,2348136
1790,951933
1791,2327358
1792,1589418
1793,118467
1794,1912671
1795,1133526
1796,2266992
1797,1765146
1798,2227512
1799,3443295
1800,1697466
1801,1055391
1802,2090412
1803,1526166
1804,2828097
1805,484452
1806,1397205
1807,1663845
1808,1950327
1809,1383927
1810,143796
1811,63042
1812,1089990
1813,1497528
1814,1541043
1815,2063307
1816,2923389
1817,1459044
1818,1593240
1819,45132
1821,3573939
1822,1359
1823,1736262
1824,1705149
1825,2159589
1826,2531517
1827,1553859
1828,1695675
1829,1539489
1830,1421211
1831,1407882
1832,1986714
1833,710223
1834,2046933
1835,1862901
1836,2040741
1837,1073862
1838,2095896
1839,2229651
1840,965304
1841,1694073
1842,1140672
1843,1701006
1809,17823
1810,16833
1817,21453
1819,11271
1845,1596
1856,14001
1857,20757
