Date,Value
1017,2075619
1020,1865292
1023,987405
1024,1573875
1025,674052
1027,1497396
1029,835425
1031,1461060
1034,1454547
1036,998775
1037,2163438
1039,1694571
1044,943059
1045,1118319
1046,922374
1047,1246518
1048,1409121
1050,1600128
1052,1387596
1053,1661766
1054,876072
1055,1230735
1058,1428834
1059,1394889
1060,1763430
1062,1000296
1063,1452300
1064,726141
1065,888720
1067,1210752
1071,1016205
1072,1056399
1075,1076061
1076,1446489
1078,1267533
1079,1331109
1081,1456332
1082,1541388
1086,1699458
1090,700041
1091,1870629
1093,1512606
1094,512490
1097,1422882
1100,1256412
1101,1104918
1102,1415136
1104,2244492
1105,1226952
1107,858552
1108,1738326
1111,1458648
1113,1916085
1114,842412
1115,1571328
1118,1769238
1120,1038993
1122,1507374
1126,1327719
1127,1047153
1129,1937892
1130,2206494
1131,1459959
1132,830862
1133,1312389
1134,1135140
1135,1022157
1137,1017894
1138,1060053
1139,1698468
1141,1586151
1142,2169072
1144,974310
1146,990957
1148,921045
1150,1026912
1151,1047372
1152,2164725
1153,1434231
1154,1581348
1156,1763418
1158,1593807
1159,1494009
1160,1322226
1162,1754670
1164,1458570
1166,1426602
1168,685692
1169,882240
1170,2001483
1171,1222929
1175,849666
1177,922542
1178,1157562
1179,1167888
1180,1662294
1181,1354953
1182,993033
1183,1807167
1184,1699683
1185,1032972
1189,1685799
1191,2162913
1192,977826
1193,1469544
1194,958845
1195,1717494
1196,1410249
1197,1490385
1200,965616
1204,886167
1205,904170
1206,80079
1207,2008230
1208,1146441
1212,1003554
1215,1109586
1216,1171668
1217,1343964
1219,1650786
1220,75363
1221,1069860
1215,774609
1216,452430
1217,526827
1219,551346
1220,589032
1221,437640
1223,747315
1224,566001
1226,877062
1228,570858
1229,761259
1233,613113
1234,567447
1236,244437
1238,660747
1239,623532
1245,677019
1247,520527
1248,730005
1249,303432
1250,576978
1253,880272
1254,643890
1255,507954
1256,673989
1257,531696
1259,45279
1260,700938
1262,545463
1263,563112
1264,900273
1266,643938
1267,655413
1269,621069
1270,553737
1272,784455
1274,549111
1278,266091
1279,535821
1283,530376
1284,727431
1287,544047
1289,760056
1290,556827
1292,540651
1293,518460
1294,667569
1296,753102
1297,771600
1299,600990
1301,671328
1302,751320
1303,553644
1304,367431
1306,557979
1309,483360
1312,643245
1314,754353
1315,675396
1316,489966
1318,583878
1322,559119
1325,882321
1326,659799
1327,624924
1329,568305
1330,744762
1331,706920
1333,645753
1335,549963
1338,323505
1340,541794
1341,559383
1342,738033
1343,510009
1344,571854
1346,291330
1348,568059
1351,557577
1352,538176
1354,733827
1358,625944
1359,571755
1361,550995
1362,839136
1365,532113
1367,554154
1368,823056
1369,649545
1370,569052
1372,570585
1373,694692
1378,572415
1382,624183
1385,570174
1386,247218
1387,747894
1388,299076
1390,513330
1391,751470
1392,540378
1409,3514725
1410,3528585
1411,2708370
1412,3658074
1413,1980921
1414,2992734
1415,2573712
1416,2415093
1417,4483542
1418,2187660
1419,2251020
1420,2689824
1422,5598714
1423,2256633
1424,2774211
1425,4699461
1426,44415
1428,2141319
1431,2978133
1434,3665136
1437,4195860
1440,2650497
1443,5577372
1444,4115343
1446,4507578
1448,2388222
1450,3700701
1451,2623638
1452,2198190
1453,2637240
1455,3041985
1457,3273753
1459,4006425
1461,4784073
1464,457170
1465,4475883
1466,2577759
1470,4186758
1473,4098744
1474,2650653
1477,1002738
1478,2766453
1481,1907661
1482,2444703
1483,2570679
1485,2816286
1486,2314671
1488,2729406
1489,2454966
1494,3660414
1495,3503007
1497,4288764
1498,3206013
1499,2547801
1500,2170083
1502,3839880
1503,2390811
1506,4710123
1507,3898548
1510,2442711
1511,2394267
1512,5927223
1513,2862786
1514,4485006
1516,2644572
1517,2819631
1523,3764433
1524,2316825
1525,2597586
1526,3830475
1527,5082045
1528,1870125
1529,5422743
1530,4545621
1532,2368866
1533,2768190
1534,4139388
1535,3250608
1536,2172762
1537,2937123
1540,2416539
1541,4192809
1544,2573466
1545,4272801
1546,3081081
1547,4323705
1548,3606798
1551,63
1552,2071995
1556,4227108
1557,2404215
1558,897549
1560,4157934
1561,3770124
1565,3712332
1567,2559441
1568,2630808
1569,2757597
1570,4140492
1571,4679733
1573,2630304
1574,1851573
1575,2482986
1576,3913110
1578,2396163
1580,4261458
1583,2919213
1585,2662806
1586,4295358
1587,4008453
1588,1813623
1589,3645744
1590,2004153
1591,2769999
1592,4347633
1593,2075898
1595,6069225
1596,2617740
1601,5177490
1602,4162044
1603,4295655
1608,2115783
1610,102
1611,3291285
1612,3469152
1613,2330649
1614,4018494
1615,3224673
1616,4462392
1617,2877381
1620,3037020
1621,4625727
1623,4401414
1626,2598933
1630,2248188
1631,3987123
1632,2032095
1633,2583918
1634,2890068
1635,12
1636,2591280
1637,4155258
1638,3366588
1639,4277535
1640,5084883
1641,3269694
1642,2583381
1643,3192153
1644,4514547
1647,3544380
1648,2402400
1649,3502119
1650,5829708
1653,5699091
1655,1894560
1658,2018223
1660,2818923
1665,3308862
1667,3818862
1668,4118490
1670,4770429
1672,5190426
1673,2612274
1675,3459747
1676,2733969
1677,4471188
1678,1745127
1680,2819160
1683,2773689
1684,2594592
1685,1864095
1687,4435362
1688,2641047
1689,2669466
1690,3278355
1693,3892572
1695,3826593
1696,3239883
1697,3856734
1699,1620441
1700,3473571
1702,1887654
1704,2451063
1705,4283811
1706,2833953
1709,3747660
1710,2780433
1711,4388793
1713,2363538
1714,3515379
1715,3579021
1716,2599458
1718,3395943
1719,3333273
1720,5147067
1721,3
1723,66342
1724,3545781
1725,2572959
1726,2690436
1727,4313376
1728,1802478
1729,5766795
1736,2645886
1737,2010132
1739,1843008
1754,4090887
1755,6242322
1756,1371717
1758,2208930
1759,2596410
1760,4584357
1762,1804728
1763,1117197
1769,7894605
1770,1668591
1772,2723151
1773,6250476
1774,3666651
1775,2567175
1776,892353
1777,3366480
1778,4293501
1779,1351251
1782,1201923
1783,5958684
1785,2448783
1786,1835595
1788,3142041
1790,2482569
1791,2083305
1793,4685592
1794,1256601
1795,1144407
1796,7730700
1797,2364489
1798,2255223
1803,913401
1804,3530379
1807,5400969
1808,3940695
1809,1106007
1810,1822995
1811,6843474
1812,1325961
1813,1313733
1815,3253545
1816,1860057
1817,5612757
1819,1717149
1820,5717286
1821,1611846
1822,814605
1823,3237723
1824,7931838
1825,3904101
1828,1703292
1831,855360
1832,3030720
1833,1095564
1838,6186081
1839,6178161
1840,6614520
1841,2338764
1843,1036260
1844,2907624
1845,1527723
1846,1600809
1848,1568061
1851,2472576
1852,2891739
1853,6173541
1855,6503265
1856,2283381
1857,4852452
1858,4534389
1860,1725240
1861,4583508
1862,1079862
1863,1393575
1864,6234612
1867,5680767
1869,3171555
1871,4154907
1872,5379231
1873,1897767
1876,7188381
1877,8043423
1878,4132581
1879,6231858
1881,2151789
1882,2782719
1883,3412803
1885,4091478
1887,6691560
1888,1295175
1889,3516969
1890,8427585
1893,2145000
1894,1480410
1895,1932612
1898,426678
1899,1381467
1900,5946591
1902,5070036
1905,8077419
1908,4233945
1909,4701495
1910,1604475
1912,2886075
1913,5276073
1915,1457940
1916,5122824
1917,6227709
1918,2079942
1920,6818175
1921,1655106
1925,4998093
1928,5482692
1929,2641098
1930,5690688
1931,2726319
1932,6037536
1933,1145007
1934,5128929
1935,129
1936,1103463
1937,4028226
1939,2458242
1942,2114874
1944,2233962
1945,904491
1946,1851735
1947,6342231
1949,1061004
1952,1152969
1953,1906629
1956,603777
1960,2773788
1961,1493931
1963,1976805
1965,6280833
1970,1093068
1971,5009241
1972,3977427
1973,5337936
1974,5291514
1976,1506957
1977,5373468
1978,3147063
1979,6516033
1982,2050497
1983,6152211
1984,4335045
1988,2856312
1989,1833336
1991,3860181
1992,1190379
1994,1353687
1995,2815770
1997,1559976
1998,6582141
1999,2115423
2000,3087846
2003,5520501
2004,5230215
2006,6108261
2007,5577117
2008,876324
2009,2237913
2012,1569417
2014,1394298
2016,2057547
2018,5698020
2019,3442569
2020,2093991
2021,1920969
2022,669
2023,1733850
2025,3902616
2026,2834916
2027,861507
2029,3225864
2030,4519566
2031,5097603
2032,1843032
2034,2509230
2036,1721436
2037,1526853
2038,7239645
2039,4766364
2041,2057517
2042,2897718
2044,4580619
2045,5031021
2046,5596695
2047,5368461
2048,848175
2050,5476032
2052,1868229
2053,2993457
2056,3226710
2058,8480694
2059,5663127
2061,3385605
2062,1383657
2063,2923500
2065,2298030
2066,1425036
2067,2062848
2068,4739043
2069,2355882
2072,372636
2074,6188004
2075,7335576
2078,6196128
2079,7304265
2081,6736329
2082,5971464
2083,5028783
2084,1956201
2085,534393
2086,4927698
2090,2886618
2091,6411132
2092,1722507
2057,210306
2058,54537
2060,133923
2066,133188
2071,125388
2072,123153
2074,63789
2075,121446
2076,130866
2077,127287
2078,60672
2079,123678
2080,64695
2081,129201
2082,132087
2083,125391
2085,128814
2087,132252
2088,172965
2089,131310
2090,121761
2091,3
2092,57444
2095,115446
2097,122076
2098,128337
2099,31713
2100,113250
2101,60921
2102,129810
2103,121314
2104,125220
2105,129840
2108,47883
2109,60867
2110,131685
2112,132450
