Date,Value
841,2704701
842,4251558
845,4195179
846,3359163
847,4121346
848,3533973
850,3709290
852,4423995
853,3551232
854,4586535
855,3624828
856,3677778
857,3868080
858,3401772
860,2288154
862,2040
863,4166934
864,5283867
868,2523618
872,4208586
874,4169796
875,4381869
876,4117065
877,3025653
878,4509225
879,2087433
881,3564624
884,3546957
885,3443370
886,4135356
888,4177245
890,3733596
891,4363455
893,4432158
894,3510171
895,2247342
897,3524001
898,2062392
899,2423169
900,3917211
901,4301541
902,3789699
903,4904562
904,3181329
908,2796225
910,3094191
912,4076982
913,4703805
914,3233463
916,3522273
918,4158198
919,1984458
921,3069651
923,2611815
924,4248033
925,5107722
928,4345521
930,3972
931,3550860
932,3283557
933,2853804
937,1265502
938,2655231
941,4263021
942,4184991
943,3009663
944,2622642
945,4120143
946,4622658
947,4116630
950,2815524
952,3565038
953,3287595
954,2888952
955,4038570
958,1058811
959,3039399
960,4425432
961,4208505
962,3777393
963,3179685
964,4035993
966,4103331
971,4034547
974,4401783
976,3617847
977,3263451
978,3153255
981,3815145
982,3436503
983,3104658
985,4000908
987,4153005
988,4023825
990,4720302
991,4963713
992,3225237
993,3368667
994,4130727
996,4565754
997,3834183
999,2655861
1002,4991805
1003,4048311
1004,4335489
1005,3141648
1006,3236484
1007,3225540
1008,4110573
1009,1281402
1010,2248239
1012,5634897
1015,3344907
1016,4836429
1017,3485295
1022,3804672
1023,4198308
1024,4092753
1026,3989142
1027,4282962
1028,4861668
1030,69336
1031,4234821
1033,3961014
1034,3891594
1035,3982872
1037,3555882
1038,4089897
1039,360
1042,3718236
1043,4068624
1046,2598207
1047,4374615
1049,3443271
1050,3004725
1052,3867201
1053,5025903
1055,2399118
1049,3198960
1054,2083569
1056,2206500
1058,3117753
1060,3323238
1061,2909433
1063,2062260
1064,3045027
1065,3492972
1066,3155520
1067,2948910
1068,2887824
1069,3496242
1071,2943111
1072,2109213
1073,3128871
1075,2972643
1078,2956578
1079,3107919
1080,3604890
1082,3083826
1083,2926125
1084,3611178
1085,7257
1087,3032634
1088,3018402
1090,2962869
1091,3689052
1092,3211956
1094,2864043
1097,3634716
1101,3171444
1102,2442603
1103,3614220
1105,2997882
1106,2734641
1108,2981760
1109,3213447
1111,2935224
1113,2789604
1116,2826348
1119,3346419
1122,3075417
1123,3248268
1124,2486481
1125,3178128
1127,2639925
1133,2989161
1134,3174888
1135,619050
1136,3351060
1137,3172680
1139,2964093
1138,2237439
1139,1479138
1140,1305096
1141,1423524
1142,1852035
1145,1446030
1146,2511510
1147,1580169
1148,1578294
1149,1993641
1152,2527848
1155,1922886
1157,2672049
1159,1594296
1161,1478259
1162,2271831
1165,1000905
1166,2237382
1168,2298885
1170,3253062
1171,2011227
1172,2420967
1173,1452024
1174,997452
1176,2487705
1178,2830752
1179,2430108
1180,2053068
1182,2038470
1184,2038299
1186,2213601
1187,1554501
1188,2500341
1189,2200479
1191,2226609
1192,2724498
1195,2018475
1197,2017134
1199,1426653
1200,1584009
1204,1957854
1205,1430229
1206,2498832
1208,1230285
1209,2191782
1210,2153175
1211,1350858
1212,1363644
1213,1949697
1216,3059649
1218,2696862
1219,2433612
1220,2212893
1221,1449438
1222,1581612
1225,1831701
1226,1511490
1227,2498685
1231,1456452
1233,4500
1234,2120838
1235,2149257
1236,1677837
1239,1264173
1240,2072280
1241,2447997
1242,2750076
1244,923094
1245,2625747
1246,1921665
1247,1529400
1249,1614585
1254,2241261
1255,1881480
1256,2601204
1257,2926500
1258,2000277
1259,1286379
1260,1419435
1262,2750523
1264,1632843
1265,979215
1268,772440
1269,2080140
1270,2009751
1273,1581600
1274,1966575
1276,2602227
1277,2100825
1279,1913814
1282,1459686
1284,1379856
1285,2932911
1286,2365479
1287,1644033
1288,2111925
1290,1427355
1292,904431
1293,1496775
1298,1541346
1300,2929491
1303,1841616
1304,2511231
1305,2425050
1307,1994787
1308,1799712
1310,2650020
1312,1624590
1313,1288914
1314,1929183
1315,1150137
1316,2048859
1319,1910502
1320,1440192
1321,1968447
1323,1291347
1325,1130556
1328,1903983
1330,2195631
1331,2049957
1332,2575932
1334,1949700
1338,1642731
1339,1920237
1340,1691559
1341,2177826
1342,2127210
1344,1472649
1345,1986066
1347,2896317
1348,2737149
1349,2696034
1351,1459347
1358,2347788
1361,2014305
1364,1636608
1366,1157430
1367,1613955
1368,2046699
1369,1087974
1370,1211076
1372,2145678
1373,1606470
1376,2562783
1378,2106153
1380,2568375
1381,1239393
1384,2671101
1385,2237097
1389,2738907
1390,1411551
1391,3179952
1392,1402935
1393,1101288
1397,3205473
1398,1380630
1399,2453817
1400,1858470
1401,2075133
1402,1361220
1403,1633341
1405,1118205
1406,39
1407,2464068
1410,2041974
1412,1194996
1413,2853588
1414,2115015
1415,2826393
1416,1794363
1417,1236429
1420,2076099
1421,1338381
1422,1925547
1423,1955865
1424,2235033
1425,2329140
1427,1578015
1428,1834458
1430,1051836
1433,1087089
1434,1716270
1435,1653516
1436,1482768
1438,3154869
1440,1567275
1443,2019945
1444,1560978
1445,1221561
1447,2235909
1448,2788302
1449,916623
1450,2312271
1451,2105430
1452,1896372
1454,2337510
1455,2061003
1456,1252068
1457,1275723
1458,3083466
1460,1503069
1463,2435835
1465,558135
1466,2968326
1468,1420527
1469,1660977
1471,1415979
1475,1824372
1477,1376343
1479,1257186
1480,2008533
1481,1427139
1482,2212569
1483,1155147
1473,755886
1474,662052
1475,647154
1476,741471
1477,767511
1478,687261
1479,794748
1480,788208
1482,710250
1490,818415
1491,700515
1492,798207
1493,769932
1494,800748
1495,536460
1496,336
1497,450054
1498,704616
1500,699942
1501,517044
1502,730035
1503,551694
1504,166443
1505,460527
1506,721395
1508,269856
1510,827499
1512,723084
1513,703008
1516,741864
1517,576837
1520,801519
1521,714261
1522,673959
1526,759603
1528,653226
1529,776748
1530,762195
1531,559539
1529,251712
1530,229143
1531,219447
1532,213390
1533,255096
1534,273309
1535,284073
1536,288402
1537,258909
1538,250083
1539,265776
1541,213084
1543,81498
1546,74664
1547,257238
1548,201807
1550,283317
1551,268758
1553,170751
1554,222672
1555,257358
1556,263403
1557,215640
1562,203610
1564,247416
1565,268806
1567,262764
1570,260811
1571,272316
1574,227175
1575,243969
1578,140958
1580,274404
1581,267945
1582,281709
1583,6
1586,258495
1616,4027407
1618,4728318
1619,3881604
1620,3740601
1621,4977465
1622,3795729
1624,4501971
1625,3413406
1630,4072587
1635,5930160
1637,3317217
1638,4930200
1640,3168282
1641,3193614
1643,3651240
1645,3475710
1648,4891389
1649,4082070
1650,4911471
1652,4029108
1653,4942359
1654,4582266
1657,4879968
1658,4021311
1660,4313295
1663,4286124
1664,3420519
1666,6288054
1667,3073533
1668,3479559
1673,4320660
1674,3219339
1677,3896811
1678,4301220
1679,3504642
1680,3879021
1681,5053101
1683,4556826
1684,4132023
1687,3908415
1688,3025980
1689,3947490
1690,4831899
1692,3583038
1693,4655421
1694,4430214
1699,3912543
1701,4368951
1702,4873419
1704,4923198
1706,3582282
1707,5808696
1709,4726404
1711,3916374
1712,4943844
1713,4812153
1714,4347426
1716,3440814
1717,4749942
1718,3806613
1719,5211645
1720,3941400
1724,5010531
1725,4877598
1727,3118533
1728,4413483
1729,3691575
1732,4014612
1733,3111141
1734,5149779
1736,4098462
1737,3859851
1738,5703810
1740,4035762
1745,4918821
1746,4718937
1747,5238759
1749,4831488
1750,4575837
1751,6019389
1752,4814298
1756,4044513
1757,3842322
1758,5641953
1759,3603432
1763,3789018
1764,6464664
1765,3434619
1766,5940321
1767,2612187
1769,3380037
1770,4786542
1771,3317247
1772,3108387
1774,3026046
1775,5357577
1777,4828902
1779,4046970
1780,3369252
1782,5407731
1784,4940589
1785,4834584
1788,3066762
1789,3793029
1792,4723032
1793,3068154
1795,3735867
1796,3036486
1799,4607559
1800,3165858
1802,5267316
1804,3144072
1806,4141776
1808,4340478
1811,3640539
1812,3715455
1814,3301431
1817,4234347
1818,4077849
1819,4962588
1821,4325916
1822,3024114
1823,4422936
1824,5287500
1825,3503844
1828,3892389
1829,6412917
1830,2302944
1831,2939733
1832,3315147
1833,4006959
1835,4638906
1836,3775020
1837,3252672
1838,3497331
1840,5286150
1841,3205002
1842,5282868
1844,3482928
1846,4864002
1847,3629325
1848,5611797
1849,5364579
1850,4855092
1852,4567884
1853,4922406
1854,2919861
1858,4235691
1859,4222131
1861,4290663
1862,5570712
1863,5324238
1864,2222376
1865,3574188
1866,4718193
1868,3125889
1870,3344673
1871,4701693
1877,3582774
1881,3590358
1882,5520513
1883,4470000
1884,4029831
1885,3849303
1887,4422447
1888,4626909
1889,3815742
1891,4352085
1893,4066047
1894,5181066
1896,4287942
1897,2871942
1898,4108248
1900,4402326
1903,4321119
1905,3393096
1906,2842914
1907,4253682
1908,4786008
1909,3203733
1911,4902099
1913,4096377
1914,2427753
1915,4868463
1917,4802247
1918,4050513
1919,3042204
1920,3707526
1922,4222482
1924,3188136
1928,1527609
1933,3658824
1934,4661604
1935,3863370
1936,5379957
1937,3750450
1939,3037233
1940,4844583
1941,2585850
1942,3927411
1943,4099608
1944,4238532
1945,5059239
