Date,Value
1527,2343405
1528,2612919
1530,2028885
1531,1964886
1532,2429070
1533,2407653
1535,1745433
1538,2603979
1541,1670595
1544,2464242
1545,1788066
1551,2541495
1552,1758426
1553,2368359
1554,2333775
1555,1885665
1556,1764069
1557,2361273
1558,2685117
1561,1313577
1563,2728071
1564,2277363
1565,1705665
1566,1924995
1568,1688559
1571,1815495
1572,2092371
1573,2576742
1575,1896615
1576,2009127
1579,1492278
1580,2892381
1581,2315511
1584,1993254
1585,2529336
1586,2102175
1587,2671461
1589,1828551
1590,1860207
1594,2429925
1595,12
1598,71751
1600,1865379
1603,2412627
1605,1052886
1606,1646001
1607,2753706
1608,2809071
1609,1715289
1610,1837626
1611,1712811
1612,2099898
1598,634551
1599,713610
1600,498558
1601,585804
1602,689166
1603,696042
1605,723174
1606,636906
1607,488310
1608,588576
1609,792927
1610,509508
1612,748326
1613,309456
1614,667782
1615,435198
1618,602220
1621,743334
1623,568908
1624,576027
1625,407826
1626,756267
1627,489699
1628,488550
1629,830247
1630,530670
1634,523392
1639,755553
1641,585888
1643,466458
1644,523173
1645,447228
1646,747924
1647,338835
1649,572796
1650,837987
1653,717204
1656,700704
1657,619878
1658,428178
1659,668700
1660,600063
1662,793311
1663,498336
1664,572214
1670,418980
1672,256029
1675,502155
1677,778887
1679,580287
1680,423681
1681,721593
1683,535290
1685,553605
1689,495546
1690,854133
1691,505542
1692,564624
1693,683793
1694,633477
1695,770829
1698,597663
1702,245952
1704,619509
1705,571581
1708,452766
1709,594036
1711,364341
1714,703494
1716,398931
1717,563709
1718,825846
1719,604827
1721,606216
1724,458316
1726,377433
1727,596421
1729,490845
1730,500022
1734,435315
1735,578655
1738,549621
1741,529191
1742,627795
1744,648492
1746,753969
1749,685092
1750,450369
1752,339633
1754,454317
1755,622980
1756,483381
1758,494421
1760,309918
1761,608574
1763,284631
1764,512649
1770,686289
1772,569871
1773,607548
1774,676695
1772,425568
1773,341652
1774,395874
1775,416763
1776,383601
1777,345597
1778,332040
1779,406437
1780,376653
1781,429849
1782,425340
1783,308658
1784,448752
1786,453111
1788,436431
1791,69
1793,427299
1794,259116
1795,416565
1796,94830
1798,325242
1799,440904
1801,448638
1804,436062
1805,375351
1807,426555
1808,379731
1810,22551
1812,446649
1813,427263
1816,398361
1818,356157
1819,387183
1822,445743
1824,450054
1826,435798
1828,409704
1829,445983
1843,1651359
1844,1704615
1845,1697598
1846,1632534
1847,1631070
1848,1410741
1849,1469796
1850,1695666
1851,1443108
1852,1525566
1853,1490256
1855,1599822
1857,1299003
1858,2083191
1861,973248
1862,1402119
1867,1802442
1869,1718934
1870,1909962
1871,1316187
1872,1528494
1873,1942125
1874,1852725
1878,2013
1879,1842303
1880,1472730
1882,1926324
1883,1004832
1885,1654668
1886,1555119
1888,1274190
1890,1755072
1891,1524273
1892,1828956
1893,1707903
1894,1561542
1897,1841313
1902,1559634
1903,1447710
1904,1638471
1905,1307991
1906,1866849
1908,1602339
1909,1489488
1910,1427823
1914,1597785
1917,1688904
1919,1613256
1921,1440987
1923,1440540
1925,1399686
1930,1608513
1932,1764894
1933,102798
1934,1569432
1935,1694265
1937,1612464
