Date,Value
706,39966
707,156204
708,45171
709,31563
710,48297
711,45360
712,32790
713,232107
714,23370
715,155286
716,60048
717,74460
718,137913
719,112461
720,104631
721,20346
722,231066
723,37941
724,41781
725,53685
726,86013
727,62892
728,35076
729,34824
730,83820
731,153858
732,104175
733,24741
734,26172
735,91446
736,145449
737,241842
738,41922
739,114699
740,33744
741,107346
742,45129
743,180669
744,45828
745,54669
746,46872
747,38130
748,93429
749,144288
750,152307
751,23991
752,106536
753,110421
754,260241
755,77991
756,150471
757,134460
758,32379
759,23424
760,45381
761,141948
762,71535
763,103917
764,29748
765,29829
766,179484
767,46347
768,52929
769,271443
770,53424
771,47814
772,31137
773,36045
774,37848
775,45567
776,106260
777,43575
778,75996
779,41769
780,70866
781,43764
782,132423
783,133578
784,27297
785,146409
786,50430
787,42231
788,44568
789,81519
790,109857
791,80121
792,76248
793,38652
794,21867
795,220134
796,74409
797,27114
798,128025
799,184458
800,40965
801,41808
802,43047
803,51231
804,28689
805,70974
806,172416
807,163941
808,68943
809,38604
810,254604
811,53475
812,29853
813,120777
814,76017
815,97089
816,87519
817,20895
818,136143
819,303780
820,171822
821,223401
822,45654
823,66738
824,44040
825,41442
826,44133
827,27666
828,88689
829,45891
830,58365
831,250104
832,34992
833,31584
834,99636
835,31911
836,75204
837,81993
838,28839
839,50577
840,25122
841,23013
842,43701
843,21966
844,55221
845,162795
846,41940
847,153993
848,29232
849,35571
850,88152
851,26721
852,71811
853,42780
854,256158
855,157017
856,287859
857,32664
858,46038
859,39807
860,61404
861,318912
862,29931
863,130554
864,260511
865,42231
866,86319
867,33807
868,75972
869,27351
870,308307
871,49704
872,145656
873,81738
874,36381
875,92172
877,145491
878,48882
879,28848
880,40908
881,47064
882,25026
883,46098
884,120978
885,92586
886,23013
887,29706
888,20679
889,246543
890,45606
891,26262
892,259836
893,93918
894,103383
895,62880
896,115779
897,60768
898,175389
899,28875
900,28152
901,82797
902,29904
903,116193
904,69000
905,23790
906,264579
907,39579
908,36276
928,1083954
929,238119
930,1169124
931,1448316
932,428175
933,1482063
934,1947540
935,1555773
936,381375
937,2059146
938,1520193
939,1354659
940,1522830
941,767238
942,316743
943,1515774
944,1801008
945,370719
946,1190706
947,1380606
948,2275038
949,226530
950,415359
951,575286
952,210252
953,279333
954,2098902
955,1356747
956,1734177
957,238656
958,260175
959,2063652
960,1751484
961,1455765
962,320283
963,1525800
964,636543
965,539913
966,1068687
967,1499772
968,1497555
969,294699
970,571626
971,2487300
972,881748
973,1991457
974,874878
975,232953
976,486858
977,460866
978,1675944
979,1545792
980,2308446
981,2184255
982,226728
983,1668693
984,1826757
985,1530828
986,596820
987,1300683
988,876795
989,557007
990,1346115
991,199986
992,1335801
993,1370583
994,1431807
995,1386255
996,1872429
997,1640007
998,1404444
999,1289133
1000,287274
1001,518622
1002,609075
1003,2092017
1004,1139340
1005,1346901
1006,331146
1007,2086104
1008,1524204
1009,732240
1010,482133
1011,1201026
1012,1981149
1013,1033851
1014,1538883
1015,2379198
1016,1596387
1017,1494030
1018,2156862
1019,897114
1020,251037
1021,449628
1022,1466052
1023,1102452
1024,713433
1025,881631
1026,274494
1027,1598304
1028,398931
1029,2326110
1030,575574
1031,2222019
1032,1642479
1033,1276602
1034,737301
1035,2784690
1036,1577439
1037,921846
1038,1532526
1039,649293
1040,1065888
1041,2483172
1042,1209351
1043,1150206
1044,824625
1045,484227
1046,509283
1047,597744
1048,1656060
1049,360018
1050,1283973
1051,1028460
1052,249831
1053,1287219
1054,695391
1055,591618
1056,1895172
1057,519207
1058,264480
1059,487596
1060,1886493
1061,1607253
1062,479751
1063,1858443
1064,2313132
1065,415113
1066,1484991
1067,1256721
1068,220989
1069,2052033
1070,1509738
1071,228126
1072,2241774
1073,1531275
1074,2016639
1075,1537947
1076,159165
1077,1567926
1078,408270
1079,1415964
1080,1738389
1081,1892697
1082,1261506
1083,1123815
1084,687783
1085,1901502
1086,766059
1087,514584
1088,289026
1089,982971
1090,509181
1091,256104
1092,1363206
1093,257874
1094,1626114
1095,669279
1096,969174
1097,1900122
1098,2036628
1099,1435464
1100,244164
1101,856845
1102,2320683
1103,755601
1104,659700
1105,653277
1106,253869
1107,139959
1108,1839966
1109,615156
1110,495651
1111,1305882
1112,2390793
1113,944487
1114,345198
1115,1450320
1116,683709
1117,2058318
1118,2366004
1119,1438179
1120,235275
1121,1793265
1122,1198146
1123,1802883
1124,538773
1125,1783863
1126,1749345
1127,277461
1128,1884798
1129,631320
1130,1654599
1131,1293258
1132,1925484
1133,1090101
1134,374268
1135,2055081
1136,924219
1137,1971012
1138,456858
1139,328632
1140,1619373
1141,587991
1142,759282
1143,491523
1144,546126
1145,340923
1146,1790124
1147,1689147
1148,283173
1149,438582
1150,247293
1151,855363
1152,943404
1153,619932
1154,1308954
1155,1512222
1156,1846635
1157,485982
1158,2393634
1159,1780461
1160,264036
1161,1656861
1162,668988
1163,530052
1164,1557216
1165,847791
1166,816747
1167,1386660
1168,1624929
1169,471132
1170,2245935
1171,792126
1172,1383627
1173,1405011
1174,702612
1175,144051
1176,1039929
1177,1686423
1178,869622
1179,584115
1180,1901121
1181,316485
1182,1705176
1183,1774653
1184,351174
1185,1189653
1186,947058
1187,2231142
1188,1329810
1189,1240329
1190,1628439
1191,473106
1192,2289891
1193,1880823
1194,689658
1195,801543
1197,235353
1198,83280
1199,1148073
1200,1730262
1201,910146
1202,452109
1203,378399
1204,237162
1205,254271
1206,568467
1207,1787118
1208,1822926
1209,1662642
1210,1815177
1211,1843017
1212,546255
1213,2106987
1214,1966518
1215,518823
1216,1579047
