Date,Value
907,5426463
908,3318087
909,1485510
910,3392376
911,2267772
912,3579030
913,3176214
914,2191005
915,3806742
916,764202
917,2343540
918,731310
919,4988166
920,3528858
921,4013001
922,4018026
923,4300071
924,2867511
925,3953664
926,2204808
927,1737288
928,1400448
929,4171638
930,2867682
931,2349186
932,2272470
933,3556395
934,2480643
935,2285181
936,3401142
937,1377669
938,1495824
939,2037099
940,1479210
941,3858681
942,2521353
943,2690631
944,5553240
945,3829440
946,3951861
947,2864028
948,4338597
949,4064880
950,3551424
951,3216717
952,910818
953,3616440
954,5165883
955,2422314
956,1031259
957,907008
958,2456163
959,2906409
960,4242675
961,2360811
962,1594410
963,4059093
964,2450310
965,2786913
966,1926483
967,3450000
968,4078074
969,4004682
970,3570342
971,928830
972,2339937
973,3398625
974,2356830
975,3460074
976,3342822
977,4160808
978,3053478
979,4255800
980,3766221
981,3652923
982,4964664
983,3479523
984,2943690
985,2226642
986,788271
987,4702530
988,5335974
989,5440407
990,718014
991,4105344
992,1651221
993,4167876
994,1294563
995,1377075
996,3209349
997,1847772
998,4195794
999,4037259
1000,3501267
1001,3448746
1002,1103532
1003,2678604
1004,2720994
1005,4251420
1006,1586817
1007,3180189
1008,2923713
1009,4245651
1010,1409334
1011,3441963
1012,2334525
1013,1728474
1014,2247738
1015,4321692
1016,2452821
1017,4127532
1018,3975885
1019,2040912
1020,3345774
1021,2473692
1022,3356781
1023,4247907
1024,4376970
1025,1761696
1026,3488169
1027,3352200
1028,2866734
1029,2767068
1030,2442066
1031,3830628
1032,4444155
1033,2900283
1034,3978420
1035,4222674
1036,3855414
1037,4325778
1038,3657354
1039,2340741
1040,1622922
1041,4296552
1042,4105944
1043,1490775
1044,3289851
1045,3232638
1046,3337251
1047,2230356
1048,2087571
1049,3680067
1050,3837477
1051,1553751
1052,3725217
1053,930753
1054,2565294
1055,1196775
1056,1617888
1057,4504002
1058,4454397
1059,4099974
1060,3993975
1061,3965556
1062,4337991
1063,2772915
1064,3435177
1065,2724081
1066,3447369
1067,1781985
1068,2518515
1069,3220359
1070,2267166
1071,1446075
1072,4142121
1073,2515872
1074,4323960
1075,4177221
1076,4252275
1077,3292308
1078,3754914
1079,3362475
1080,1462554
1081,2842563
1082,4000425
1083,1469949
1084,242709
1085,3724881
1086,1126626
1087,1033080
1088,4236630
1089,3539883
1090,2173398
1091,5135856
1092,3386808
1093,3810474
1094,1656657
1095,3429981
1096,3427212
1097,3048888
1098,2246973
1099,400239
1100,4018128
1101,4072107
1102,3328584
1103,2144193
1104,106908
1105,3902130
1106,4179690
1107,4735173
1108,1275660
1109,3673080
1110,2993016
1111,3860580
1112,2555181
1113,3190695
1114,1051296
1115,2233383
1116,3811095
1117,4164081
1118,3574860
1119,3319242
1120,1666218
1121,2548125
1122,3429261
1123,4122840
1124,4328430
1125,2459406
1126,1542513
1127,4336965
1128,2806389
1129,4204251
1130,1663155
1131,876102
1132,2147757
1133,4448364
1134,3384612
1135,4076859
1136,3987618
1137,501204
1138,3877398
1139,4234644
1140,1087674
1141,4109313
1142,1804062
1144,3045447
1145,2159637
1146,4798968
1147,14790
1148,2931417
1149,2959860
1150,4015272
1151,3813828
1152,3503331
1153,3330150
1154,2903250
1155,4411497
1156,3942264
1157,4372098
1158,2501019
1159,1706520
1160,2225226
1161,1219875
1162,2098596
1163,4142763
1164,3418422
1165,4222932
1154,4398936
1155,2006586
1156,2042172
1157,1515741
1158,1520397
1159,3298797
1160,1950702
1161,1487553
1162,1491228
1163,1977312
1164,3262596
1165,1474179
1166,1611180
1167,3882258
1168,1524408
1169,1981413
1170,1525503
1171,3382041
1172,3901725
1173,1994007
1174,3750321
1175,1546857
1176,1988970
1177,1517244
1178,3494289
1179,1991181
1180,2469963
1181,1669191
1182,1453836
1183,3398922
1184,1949454
1185,695601
1186,2848953
1187,2813445
1188,4512570
1189,2082090
1190,1598859
1191,3187632
1192,1802214
1193,488688
1194,2156247
1195,1560705
1196,909057
1197,1405653
1198,1932162
1199,281733
1200,2222544
1201,1693836
1202,1500318
1203,1976097
1204,2002413
1205,2803542
1206,1984830
1207,561762
1208,1839489
1209,3924528
1210,3139365
1211,865929
1212,1686126
1213,1935942
1214,3771819
1215,1241166
1216,213837
1217,780483
1218,1860027
1219,2185833
1220,2001150
1221,531672
1222,436770
1223,3762615
1224,1558971
1225,1513233
1226,1261623
1227,2030943
1228,2375064
1229,1630710
1230,1912617
1231,1538484
1232,2331876
1233,1530327
1234,4132563
1235,2756634
1236,2856966
1237,2050053
1238,3329268
1239,1949022
1240,1950447
1241,1963479
1242,1079751
1243,3339168
1244,2791245
1245,17064
1246,2094801
1247,3072465
1248,1277715
1249,4973676
1250,2247501
1251,2507394
1252,1072704
1253,2472951
1254,1543314
1255,3951462
1256,3044511
1257,2549955
1258,1956309
1259,2296293
1260,3229284
1261,1957245
1262,961068
1263,3072966
1264,1945896
1265,1541940
1266,1411362
1267,1482453
1268,2117043
1269,155685
1270,1702833
1271,2388444
1272,424524
1273,3224379
1274,1547178
1275,1828236
1276,1976376
1277,725118
1278,672609
1279,2963343
1280,3093960
1281,2535498
1282,1964862
1283,2482521
1284,1903434
1285,1324518
1286,1967367
1287,2119275
1288,3236610
1289,3747984
1290,1932288
1291,1908525
1292,3231870
1293,3358239
1294,1851468
1295,801105
1296,2822382
1297,2218449
1298,2893962
1299,1453380
1300,1582416
1301,1427400
1302,2319798
1303,2471826
1304,1547331
1305,3226206
1306,108798
1307,1827894
1308,1785651
1309,1904211
1310,2690739
1311,2978739
1312,1516107
1313,3493149
1314,2010447
1315,3367650
1316,892014
1317,3496107
1318,2282253
1319,1564419
1320,857409
1321,2512452
1322,1923816
1323,223992
1324,1958967
1325,1746519
1326,3657918
1327,1543986
1328,2333682
1329,1889667
1330,2942157
1331,2080611
1332,2296560
1333,3760011
1334,2770149
1335,1668276
1336,2217549
1337,1979661
1338,2397171
1339,1836237
1340,3085776
1341,1817604
1342,1928061
1343,1447854
1344,2930778
1345,1945461
1346,2140119
1347,4107276
1348,817986
1349,3241506
1350,2095284
1351,1741278
1352,2208741
1353,3403638
1354,2532387
1355,935199
1356,1805877
1357,1438185
1358,1225035
1359,2119848
1360,2032539
1361,2327142
1362,1550478
1363,1884192
1364,2395077
1365,1641657
1366,2938815
1367,4181367
1368,149097
1369,1482291
1370,884106
1371,2222994
1372,1294599
1373,2447538
1374,1833201
1375,399552
1376,3486546
1377,2766351
1378,2040231
1379,1692030
1380,2632503
1381,3349710
1382,357654
1383,2932395
1384,2555646
1385,1542273
1386,1414605
1387,3379815
1388,1886763
1389,2729052
1390,2152845
1391,3133461
1392,1282065
1393,1591449
1394,43203
1395,2954793
1396,2929431
1397,2644731
1398,2670495
1399,1364769
1400,17382
1401,1260651
1402,3228648
1403,2936202
1404,1828875
1405,1076601
1406,1508037
1407,2178693
1408,1130967
1409,2833077
1410,2961438
1411,3404829
1412,2071929
1413,873009
1414,1883064
1415,1563918
1416,1812159
1417,1985781
1418,2332272
1419,1747974
1420,1569681
1421,2164890
1422,2964255
1423,2195964
1424,2194713
1425,1013007
1426,3230868
1427,2101818
1428,2787927
1429,1270269
1430,1920492
1431,2989002
1432,3324273
1433,3134790
1434,2355201
1435,3590508
1436,2813484
1437,1632309
1438,2212860
1439,2132637
1440,2081811
1441,2354715
1442,1622463
1443,344085
1444,1753671
1445,604563
1446,2235732
1447,2455959
1448,3435981
1449,2281239
1450,3431490
1451,2162190
1452,1757301
1453,1576038
1454,2097021
1455,995229
1456,1860009
1457,2149008
1458,1471224
1459,1481010
1460,3168231
1461,611544
1462,780249
1464,2646291
1465,2966880
1466,1924527
1467,3448242
1468,23073
1469,1718727
1470,1690752
1471,3041022
1472,535602
1473,2242020
1474,3220464
1475,1829700
1476,2152101
1477,18519
1478,1623039
1479,1645194
1480,1274625
1481,2773002
1482,3027279
1483,3012300
1484,3135888
1485,1666824
1486,2793645
1487,2205336
1488,2069001
1489,658452
1490,2984139
1498,1386897
1499,2251944
1500,2515020
1501,1407402
1502,1398135
1503,2473206
1504,2604792
1505,4006635
1506,1427130
1507,1367001
1508,4038633
1509,1410336
1510,1357638
1511,2411571
1512,955266
1513,1404054
1514,2202957
1515,1345830
1516,4555884
1517,4917174
1518,1409805
1519,1312854
1520,4687137
1521,2429505
1522,1417632
1523,3061863
1524,1328430
1525,3670551
1526,5041395
1527,1441872
1528,1334172
1529,1420308
1530,1301841
1531,2965584
1532,3019902
1533,4377708
1534,2423148
1535,1463955
1536,2207154
1537,1303482
1538,3703932
1539,3557466
1540,2402331
1541,1822536
1542,3151317
1543,3499884
1544,3924315
1545,2153472
1546,1606431
1547,4982745
1548,3156990
1549,4465161
1550,3446865
1551,3651972
1552,3329805
1553,3485937
1554,3531924
1555,3122781
1556,3340464
1557,3247566
1558,3848592
1559,2360424
1560,4114608
1561,2005716
1562,2372730
1563,3509736
1564,3305508
1565,3104757
1566,2853273
1567,3042420
1568,4436202
1569,1455552
1570,1804404
1571,3543432
1572,2249553
1573,3215340
1574,2157375
1575,3399891
1576,3722658
1577,3561864
1578,3335322
1579,1442901
1580,2938764
1581,3387138
1582,834207
1583,2091849
1584,4146987
1585,3036363
1586,1361448
1587,2146227
1588,2250345
1589,3819429
1590,2980344
1591,3762777
1592,2113623
1593,2512656
1594,3908052
1595,2984523
1596,1533501
1597,2133702
1598,906303
1599,524058
1600,3275136
1601,3608001
1602,3207285
1603,569628
1604,4480464
1605,3722730
1606,3899814
1607,1692255
1608,2352633
1609,3483948
1610,1537998
1611,2417826
1612,1185654
1613,3154209
1614,1114965
1615,2131098
1616,3239082
1617,3824802
1618,2955636
1619,4050165
1620,2700435
1621,2349039
1622,3119676
1623,2663487
1624,1653381
1625,781206
1626,3634968
1627,2385435
1628,2584203
1629,3820416
1630,2162760
1631,976509
1632,2191398
1633,4053222
1634,4389480
1635,3016884
1636,3261228
1637,3099795
1638,2171895
1639,3611667
1640,3058176
1641,1970742
1642,2295105
1643,2460465
1644,2187918
1645,3105729
1646,3312516
1647,3604266
1648,2815821
1649,2133945
1650,3245625
1651,2455512
1652,1015848
1653,692079
1654,2004444
1655,3175203
1656,3650841
1657,1463349
1658,4117386
1659,4146072
1660,2309478
1661,1858113
1662,3608046
1663,807468
1664,3531840
1665,3259602
1666,3666114
1667,547467
1668,3178161
1669,3240378
1670,2753535
1671,3330357
1672,1895532
1673,785571
1674,1488366
1675,2126280
1676,2564943
1677,3653157
1678,3125352
1679,2677494
1680,2356128
1681,3154551
1682,4040385
1683,4110903
1684,3338745
1685,3367992
1686,2387952
1687,3064461
1688,931950
1689,1202886
1690,887268
1691,2350314
1692,1636656
1693,1284747
1694,2274456
1695,3555930
1696,2228943
1697,3345399
1698,2757102
1699,3374751
1700,1686033
1701,2955507
1702,2266125
1703,5254236
1704,3241512
1705,3051180
1706,3787755
1707,3122901
1708,2606490
1709,847974
1710,3054102
1711,2276193
1712,4354221
1713,4102917
1714,3174162
1715,800901
1716,677868
1717,3351786
1718,3438765
1719,2951718
1720,2984205
1721,2854197
1722,2103924
1723,2425566
1724,4848294
1725,3200991
1726,948423
1727,4868421
1728,3311199
1729,3349014
1730,3358902
1731,2700819
1732,2692461
1733,2738370
1734,2206248
1735,3495696
1736,2886039
1737,2795457
1738,2602884
1739,436044
1740,2862147
1741,3316320
1742,1668384
1743,2159301
1744,673143
1745,746385
1746,3205287
1747,3101364
1748,2274621
1749,727176
1750,3750927
1751,2544000
1752,1494441
1753,5418330
1754,3327453
1755,3112137
1756,3431478
1757,4009395
1758,3097629
1759,3331635
1760,3188481
1761,2915640
1762,2403957
1763,3070638
1764,2429256
1765,3499032
1766,3476262
1767,4338681
1768,3785166
1769,382791
1770,1620576
1771,1389249
1772,866157
1773,3251115
1774,773883
1775,3613332
1776,3330009
1777,2597808
1778,3088605
1779,667845
1780,3102477
1781,2275515
1782,556965
1783,1432134
1784,2469414
1785,2280675
1786,1545450
1787,3355878
1788,1834716
1789,753444
1790,3843810
1791,3779277
1792,3365211
1793,3378024
1794,2567976
1795,3916812
1796,2269527
1797,3340767
1798,2961795
1799,2023242
1800,1912536
1801,3314277
1802,4965024
1803,4469817
1804,1710543
1805,1300248
1806,245892
1807,2527773
1808,3593046
1809,3660189
1810,3015117
1812,1869063
1813,58551
1814,789648
1815,3192882
1816,2297436
1817,2917773
1818,2661150
1819,3146136
1820,2781939
1821,3356232
1822,2366760
1823,2853261
1824,1081986
1825,3197289
1826,306744
1827,3320139
1828,2450256
1829,2853705
1830,1369341
1831,3251562
