Date,Value
554,1135827
555,1292658
556,1548666
557,2591427
558,1419378
559,1074141
560,3410460
561,1754319
562,1628532
563,2400513
564,2433609
565,2874306
566,2434929
567,2563020
568,5449728
569,1824720
570,1418571
571,1042626
572,2309832
573,2826144
574,1074459
575,3031032
576,5061573
577,1095078
578,1642821
579,1101627
580,3083340
581,1691859
582,1155015
583,2970045
584,1169322
585,1576344
586,2398353
587,1989969
588,1684722
589,1792758
590,1838151
591,1927659
592,4645728
593,2730426
594,2105547
595,3009276
596,1240203
597,2267886
598,3816159
599,1370064
600,1214172
601,3016308
602,1541457
603,2757507
604,2815527
605,1735617
606,1647702
607,1643118
608,1578861
609,1764255
610,1491897
611,2202672
612,905193
613,1226028
614,2756220
615,2587812
616,1976607
617,4120350
618,2110491
619,2892132
620,2496621
621,1858668
622,3805416
623,2119200
624,1156224
625,2363799
626,2941833
627,2805720
628,2139522
629,4044471
630,1914420
631,1295256
632,3364185
633,1252509
634,864399
635,2200278
636,2781573
637,897156
638,1598211
639,1050513
640,3731412
641,3406593
642,1819407
643,1692534
644,2513868
645,2563530
646,1110033
647,2631744
648,930729
649,1907094
650,1411890
651,4409274
652,2900529
653,3580914
654,1739190
655,1725477
656,1487484
657,2095899
658,1192401
659,2260602
660,1027995
661,3382521
662,4037217
663,1520814
664,1184190
665,1511160
666,2398182
667,1317540
668,2922690
669,1202121
670,2071044
671,2247384
672,2740053
673,3361302
674,1606209
675,1037100
676,3424719
677,900534
678,2156397
679,4735518
680,2020380
681,4034487
682,3808302
683,1419159
684,2975001
685,2494095
686,1832697
687,2033511
688,2618874
689,2162526
690,809025
691,871878
692,3278454
693,1310430
694,1619478
695,2021220
696,1936422
697,2076261
698,1715049
699,3568629
700,1299351
701,1281165
702,4061178
703,1943292
704,1577049
705,2454918
706,1064589
707,3141222
708,4150935
709,2460702
710,1131225
711,1640370
712,913854
713,3292977
714,1417422
715,3261504
716,1873545
717,2129655
718,3936729
719,988560
720,3355245
721,735963
722,2244831
723,1734813
724,1601325
725,1522686
726,1822482
727,2529759
728,2082441
729,1484796
730,1140603
731,1200930
732,4354329
733,1767486
734,3529710
735,3458226
736,1679277
737,2772297
738,2763666
739,4286904
740,2828037
741,1681563
742,896457
743,2280093
744,1449459
745,1553184
746,3295071
747,2177967
748,2298861
749,4166751
750,3183339
751,1575903
752,1030734
753,1155030
754,1293321
755,1673700
756,2557791
757,1452819
758,3155547
759,2345409
760,2061201
761,2642346
762,2277078
763,1107282
764,852621
765,2134827
766,1188039
767,2285325
768,2419746
769,1440762
770,1899330
771,1545384
772,1182501
773,1897470
774,2336925
775,1851159
776,1696527
777,2880309
778,2158386
779,803547
780,4882944
781,2231313
782,4436049
783,3096600
784,1451091
785,3846324
786,1128843
787,1198905
788,4472910
789,936984
790,2164437
791,1949634
792,2490411
793,2104611
794,2402523
795,3728100
796,1320051
797,1051875
798,1610115
800,2219076
801,3182166
802,1110342
803,172257
804,990405
805,1343661
806,1496787
807,1121715
808,1790682
809,3880752
810,1901313
811,2804139
812,2108217
813,3091065
814,840627
815,2981346
816,1400499
817,1163322
818,2021808
819,3028464
820,3219270
821,1568949
822,2047311
823,981957
824,1626243
825,1827915
826,2392101
827,2359347
828,2217942
829,2855043
830,2895972
831,2095506
832,973122
847,4252581
848,4671630
849,938844
850,3155670
851,2904825
852,2663508
853,2634135
854,290934
855,2449869
856,2050074
857,980544
858,409560
859,3179289
860,3872790
861,1161165
862,1525713
863,864855
864,1576548
865,1188300
866,1468587
867,969777
868,505506
869,4074951
870,1184199
871,1165680
872,5236539
873,1986486
874,747528
875,1247307
876,2171898
877,2949081
878,393072
879,1528782
880,3124269
881,406206
882,3452283
883,4829982
884,1795104
885,484227
886,1131201
887,4666077
888,1239963
889,1933962
890,842748
891,1381017
892,977412
893,1331943
894,1964985
895,1034985
896,3088047
897,2885235
898,1138815
899,1133256
900,280395
901,3398892
902,1303521
903,293802
904,899346
905,1072602
906,728694
907,397260
908,1278576
909,3589818
910,332688
911,659289
912,2438478
913,1105485
914,1939005
915,2794002
916,2111190
917,1093830
918,1223400
919,2449914
920,4386675
921,2159673
922,2256024
923,612942
924,1236060
925,1168740
926,284289
927,820623
928,359523
929,401082
930,2425623
931,929166
932,1047174
933,1493073
934,1230846
935,4416471
936,3707643
937,3309117
938,4710921
939,1995504
940,1205109
941,1748859
942,3501099
943,2011839
944,993621
945,2455731
946,392745
947,3693075
948,3104532
949,423141
950,1372950
951,3132027
952,2608311
953,1210185
954,383409
955,2733093
956,3621231
957,3984846
958,1952256
959,1130844
960,1503534
961,1366197
962,1025034
963,299922
964,3271821
965,2014272
966,902976
967,3922506
968,2051133
969,1072419
970,4787505
971,2492487
972,3460854
973,1265904
974,1784469
975,1023972
976,2547948
977,2197068
978,2208027
979,963975
980,4355934
981,1268979
982,1216374
983,2657400
984,1039833
985,1005252
986,1612905
987,375018
988,1046658
989,4150578
990,4031070
991,1247550
992,1614735
993,487161
994,991377
995,1002198
996,633891
997,1293303
998,925914
999,3607599
1000,1018746
1001,2286120
1002,376155
1003,2688846
1004,2167485
1005,3870411
1006,277473
1007,2744730
1008,2899311
1009,3338964
1010,4087641
1011,1778304
1012,4162356
1013,2815224
1014,609882
1015,817968
1016,3241461
1017,358740
1018,876468
1019,2395803
1020,1935906
1021,2598195
1022,960378
1023,1423968
1024,1034184
1025,2593830
1026,2369670
1027,1850616
1028,1498887
1029,1072986
1030,4252161
1031,4412775
1032,1380009
1033,1078455
1034,912564
1035,887736
1036,3269820
1037,2504082
1038,1394487
1039,3631692
1040,3693990
1041,1741068
1042,1987746
1043,627075
1044,911994
1045,704034
1046,1136229
1047,3523041
1048,3108375
1049,1104192
1050,1087920
1051,3872640
1052,3970287
1053,346311
1054,430659
1055,384795
1056,4166031
1057,4787001
1058,818019
1059,895215
1060,278121
1061,3077187
1062,3639387
1063,461943
1064,1462140
1065,2749056
1066,3992292
1067,2414433
1068,863973
1069,2566857
1070,1650027
1071,1025892
1072,2729058
1073,3611634
1074,4412205
1075,374895
1076,1290654
1077,4286445
1078,918558
1079,3818970
1080,2059305
1081,709125
1082,2312850
1083,1348632
1084,3461763
1085,627447
1086,1031862
1087,981750
1088,325008
1089,1321302
1090,4389528
1091,5748756
1092,4767501
1093,1442304
1094,2894223
1095,807345
1096,1086411
1097,371577
1098,913935
1099,673842
1100,1989369
1101,3866340
1102,820917
1103,1081245
1104,5134605
1105,2265087
1106,2368761
1107,1170405
1108,554700
1109,962307
1110,4128999
1111,3021522
1112,1671981
1113,1109805
1114,3616161
1115,4652811
1116,940176
1117,922323
1118,305292
1119,2269821
1120,1972362
1121,1697394
1122,324330
1123,1169745
1124,1256622
1125,348924
1126,1719228
1127,4464933
1128,2992635
1129,2504400
1130,824616
1131,1407537
1132,1859169
1133,1196730
1134,2623146
1135,2142612
1136,1688142
1137,868929
1138,3035163
1139,967254
1140,3616479
1141,4494525
1142,695310
1143,865773
1144,886725
1145,2601897
1146,870318
1147,1247916
1148,297300
1149,1938285
1150,3553563
1151,767793
1152,1530837
1153,1587324
1155,1253808
1156,3683907
1157,4887606
1158,404775
1159,1096758
1160,773649
1161,1071033
1162,1150458
1163,1105263
1164,364329
1165,878373
1166,1241676
1167,4788138
1168,891591
1169,339132
1170,2824908
1171,1412889
1172,1113252
1173,4236492
1174,1203810
1175,453468
1176,3187572
1177,3572616
1178,2445687
1179,3165633
1180,928416
1158,1107603
1159,459330
1160,833400
1161,232500
1162,789390
1163,735381
1164,879741
1165,1159851
1166,1146897
1167,979338
1168,498495
1169,632379
1170,943248
1171,692220
1172,741090
1173,840552
1174,548595
1175,445737
1176,758508
1177,859410
1178,1133325
1179,1100241
1180,609297
1181,958545
1182,692145
1183,590820
1184,1049868
1185,841647
1186,516234
1187,1038360
1188,361053
1189,685638
1190,547995
1191,384054
1192,1386903
1193,310812
1194,506232
1195,1094505
1196,960507
1197,1241172
1198,943812
1199,774540
1200,454365
1201,461079
1202,902157
1203,1067787
1204,756969
1205,768603
1206,1340793
1207,883296
1208,798000
1209,1352418
1210,800427
1211,635235
1212,372669
1213,1354386
1214,974994
1215,1149414
1216,1057401
1217,417204
1218,905346
1219,1333485
1220,938622
1221,971541
1222,1567434
1223,384963
1224,674319
1225,901620
1226,1112607
1227,819126
1228,496074
1229,326142
1230,921828
1231,693276
1232,255357
1233,609096
1234,378249
1235,782892
1236,1060149
1237,1143537
1238,1049697
1239,465339
1240,474861
1241,943752
1242,1095966
1243,1128825
1244,524166
1245,712728
1246,716226
1247,484005
1248,847476
1249,1297518
1250,1671135
1251,501381
1252,666972
1253,767379
1254,1295004
1255,308928
1256,656619
1257,1107000
1258,894234
1259,399384
1260,540903
1261,1168386
1262,816171
1263,764730
1264,1024338
1265,628071
1266,415254
1267,588045
1268,697227
1269,1025604
1270,881106
1271,1003944
1272,1023000
1273,603021
1274,768069
1275,1548906
1276,976569
1277,504876
1278,252870
1279,566655
1280,1194213
1281,954693
1282,456378
1283,1274340
1284,891126
1285,847689
1286,475032
1287,721314
1288,889749
1289,1494954
1290,711786
1291,690339
1292,539106
1293,1165926
1294,770052
1295,779985
1296,482325
1297,771438
1298,636918
1299,799782
1300,642039
1301,984720
1302,1286754
1303,1043139
1304,735282
1305,1096752
1306,288987
1307,1157607
1308,693225
1309,1023954
1310,711183
1311,872898
1312,431667
1313,1085847
1314,1271361
1315,403557
1316,826506
1317,514491
1318,958116
1319,672429
1320,480663
1321,601227
1322,433983
1323,787131
1324,784434
1325,928392
1326,731490
1327,635655
1328,734712
1329,381090
1330,898923
1331,896139
1332,972768
1333,1087986
1334,1534329
1335,289191
1336,628677
1337,472536
1338,668622
1339,525468
1340,647736
1341,705570
1342,702411
1343,1157682
1344,537333
1345,859989
1346,1047528
1347,1156695
1348,564408
1349,932334
1350,253716
1351,885660
1352,853590
1353,784917
1354,615108
1355,1046091
1356,622365
1357,384126
1358,1268562
1359,647262
1360,789708
1361,804405
1363,200565
1364,659088
1365,907443
1366,630132
1367,782787
1368,262152
1369,491943
1370,564117
1371,845844
1372,1201953
1373,856227
1374,664254
1375,563667
1376,954915
1377,390390
1378,549051
1379,903165
1380,1126584
1381,704073
1382,888717
1383,1087701
1381,97212
1382,587913
1384,574731
1385,419418
1387,438936
1388,604980
1389,607905
1390,411759
1391,314439
1394,561222
1397,558159
1398,578103
1401,502956
1403,409719
1405,490512
1406,485079
1409,583686
1410,428385
1414,350964
1415,586704
1416,411333
1417,87774
1419,513846
1420,402984
1422,454629
1424,608886
1426,293946
1427,392799
1428,329646
1429,541266
1431,565995
1433,142239
1434,387378
1435,415728
1436,551532
1440,181107
1441,293841
1444,581643
1445,490584
1446,584724
1450,107178
1451,413436
1452,385437
1453,580215
1454,626358
1456,573876
1458,565668
1461,107289
1462,522489
1463,189930
1464,430785
1465,525024
1466,30075
1467,40890
1469,75828
1470,45540
1473,37941
1474,27309
1480,41844
1481,26574
1482,26805
1485,43245
1486,28896
1487,72849
1492,40125
1493,36549
1495,27708
1496,26055
1497,58050
1500,10626
1501,24105
1502,52422
1506,76401
1508,45927
1509,50397
1510,42228
1512,14805
1513,52482
1514,27075
1515,49224
1516,36441
1517,23523
1520,1290
1522,29436
1523,38367
1525,55713
1526,29964
1527,34491
1529,37401
1532,29769
1533,31740
1536,5745
1539,42174
1540,35157
1541,26727
1543,59967
1544,27942
1545,43137
1546,40671
1547,25872
1549,21327
1555,29640
1556,32124
1557,25581
1558,38907
1562,11970
1563,34029
1565,49395
1568,44985
1569,43809
1570,36528
1571,46449
1573,32010
1576,54783
1579,49182
1581,21246
1582,38463
1583,36999
1584,54750
1585,35547
1587,25797
1588,25932
1589,37335
1591,31476
1593,37113
1595,52434
1596,36879
1598,57135
1599,26358
1600,36876
1602,30039
1604,54933
1606,70479
1609,21213
1610,27057
1612,15183
1613,35871
1614,39339
1619,1419
1620,43980
1621,33486
1624,31944
1627,33114
1628,35037
1631,43980
1632,33108
1633,45216
1634,33765
1635,35064
1639,43890
1640,31974
1644,39819
1646,48486
1647,15846
1648,13878
1650,28953
1652,35712
1654,64116
1658,33324
1660,26181
1661,8532
1662,37107
1663,20490
1664,39705
1666,29979
1669,37764
1670,52758
1671,23577
1672,35949
1708,789423
1709,4887162
1710,207942
1711,4961016
1712,3707274
1713,4210443
1714,667746
1715,2953143
1716,892818
1717,370542
1718,1690659
1719,286653
1720,174123
1721,369312
1722,835461
1723,1794564
1724,1209447
1725,175077
1726,3626133
1727,3989346
1728,1054584
1729,363762
1730,5013891
1731,238458
1732,711009
1733,6529413
1734,4766232
1735,2217579
1736,281289
1737,894714
1738,1705956
1739,189888
1740,283527
1741,942639
1742,2008602
1743,176211
1744,1409841
1745,763305
1746,5216898
1747,634857
1748,1051863
1749,706773
1750,360648
1751,176718
1752,357807
1753,364392
1754,180669
1755,878805
1756,899136
1757,4884891
1758,3186072
1759,204612
1760,2760075
1761,246903
1762,3376233
1763,281943
1764,5190120
1765,293121
1766,1146492
1767,718692
1768,416472
1769,2470743
1770,4368411
1771,906552
1772,3586719
1773,3693348
1774,3865887
1775,2132970
1776,351162
1777,3298038
1778,173268
1779,336591
1780,344049
1781,1114143
1782,263547
1783,416340
1784,4134267
1785,204204
1786,530169
1787,4804992
1788,2399175
1789,4621320
1790,1722231
1791,1765641
1792,970470
1793,4145751
1794,1011183
1795,385503
1796,379710
1797,973446
1798,734703
1799,358290
1800,170451
1801,1234290
1802,646074
1803,5503035
1804,4800162
1805,1104384
1806,586848
1807,4487196
1808,278910
1809,1934322
1810,5361924
1811,1511526
1812,239640
1813,3894174
1814,188817
1815,826239
1816,4740075
1817,1279263
1818,3269361
1819,4263009
1820,4352850
1821,602985
1822,392586
1823,2521971
1824,511803
1825,6177108
1826,686211
1827,321765
1828,774888
1829,733728
1830,645588
1831,879360
1832,445863
1833,1054062
1834,190191
1835,636048
1836,3693102
1837,384420
1838,1128564
1839,1272018
1840,947226
1841,4797939
1842,3349287
1843,341730
1844,1027839
1845,4110306
1846,4749720
1847,742917
1848,1088091
1849,212937
1850,4011282
1851,240408
1852,2117964
1853,245421
1854,4067550
1855,628788
1856,1098012
1857,4059045
1858,799035
1859,595884
1860,1662528
1861,4801572
1862,4941645
1863,752094
1864,2338779
1865,2220399
1866,1063497
1867,696258
1868,951153
1869,689667
1870,167559
1871,2158089
1872,864192
1873,1116570
1874,813609
1875,641601
1876,606696
1877,1064313
1878,242265
1879,1172067
1880,5037507
1881,192207
1882,725577
1883,310683
1884,4594791
1885,222621
1886,1486431
1887,834669
1888,604176
1889,831744
1890,410445
1891,581433
1892,640740
1893,865140
1894,4226736
1895,748464
1896,809499
1897,1733766
1898,341214
1899,4695834
1900,970806
1901,3877119
1902,915336
1903,1057908
1904,1516281
1905,4861695
1906,3452490
1907,252564
1908,356736
1909,956874
1910,624345
1911,2512584
1912,1203087
1913,3843222
1914,738072
1915,308385
1916,1670208
1917,843057
1918,408225
1919,3174561
1920,158706
1921,741288
1922,650451
1923,6561699
1924,814161
1925,727272
1926,701097
1927,250863
1928,4228689
1929,2858967
1930,661845
1931,314370
1932,215622
1933,357822
1934,871515
1935,432891
1936,193776
1937,1357482
1938,3976230
1939,149883
1940,1648509
1941,480849
1942,4568496
1943,1026165
1944,740325
1945,242763
1946,200307
1947,3797799
1948,677895
1949,667932
1950,524976
1951,2506929
1952,1158327
1953,3938814
1954,6131106
1955,620199
1956,400674
1957,625491
1958,1004040
1959,691776
1960,2724033
1961,3316020
1962,450336
1963,5485143
1964,665604
1965,435447
1966,251556
1967,251253
1968,918252
1969,837480
1970,554235
1971,4857570
1972,492588
1973,380853
1974,4399461
1976,2457900
1977,2582511
1978,129666
1979,918042
1980,159876
1981,784215
1982,873093
1983,608799
1984,318492
1985,1202892
1986,1377348
1987,576408
1988,243300
1989,2670330
1990,4825854
1991,4274211
1992,812520
1993,754494
1994,3057372
1995,872538
1996,4046316
1997,2972808
1998,653385
