Date,Value
150,28593
151,44946
154,36795
155,33279
157,32058
158,26565
159,28977
160,34863
163,17316
164,22944
165,26436
167,39213
169,20259
170,22437
171,26844
172,24846
177,32016
178,34263
179,42897
180,33420
183,28941
184,37233
185,37509
186,31185
189,30807
190,39303
191,21630
192,20154
194,38418
196,25359
197,26832
199,28002
200,33699
204,23343
205,31416
206,33192
217,81363
224,65277
225,59433
226,63252
227,72747
230,72006
231,34113
233,61608
234,328467
235,38991
236,53316
237,63123
238,78159
239,46479
240,64170
243,43179
244,17151
246,53205
247,49536
251,69963
252,71151
253,72084
255,70548
256,43167
257,64980
259,70467
260,69927
261,59118
262,60075
263,51444
265,74733
266,54591
267,71874
268,70197
269,65157
270,73506
271,65790
259,14358
260,16905
264,16851
266,19554
267,13698
270,16851
274,16419
275,4143
276,20115
278,28152
280,13725
281,18189
282,14931
283,22005
284,18258
285,17529
286,18261
287,24408
288,19056
289,26715
291,23160
292,33858
293,26955
296,35916
297,18180
300,36186
302,15186
303,27309
306,15069
307,21222
309,24333
310,4611
311,22881
313,34371
314,13986
315,20157
313,17907
315,15249
316,25866
317,26790
318,26373
319,17502
323,10227
326,15624
327,24786
329,6075
331,16803
333,33465
334,25602
335,18951
339,34578
341,19482
342,17616
343,16821
344,20532
345,32070
348,17733
350,18711
376,241311
378,240360
379,241980
381,224133
383,241326
384,235563
385,225969
388,119175
389,3261
393,239865
395,236526
397,240687
398,243711
401,239025
403,181671
404,43731
405,237135
406,185307
407,197631
408,244734
409,230637
410,205176
411,238230
413,246195
414,233892
416,233556
417,204303
418,234684
420,231000
421,245064
425,239286
427,205329
428,16848
429,220578
430,232092
431,206595
432,242862
438,303330
439,188961
442,361110
443,353544
444,118824
445,381642
446,526449
448,123015
451,205149
452,450081
453,80184
454,339090
456,179757
457,290268
462,222426
464,324912
465,385842
466,194301
467,218085
469,260388
470,392481
471,386556
473,140403
474,220785
475,543825
477,376665
479,385965
480,330780
482,93
483,406905
484,212622
487,338631
489,480966
491,280047
493,313353
496,376491
497,449322
499,332934
500,189351
501,224922
503,90120
504,397494
510,288846
511,306642
512,224475
513,205872
514,240348
516,189738
517,270273
518,220617
519,455571
520,21
522,388575
523,317973
524,320793
525,280488
527,377256
528,190458
529,418497
531,344349
534,120429
536,315657
537,138993
538,422073
541,156021
543,286581
547,384615
550,229035
551,304389
552,304122
553,283368
555,340134
556,238338
557,226875
559,239943
560,449958
561,117981
563,324678
567,339009
570,332808
572,157416
573,258405
575,286170
578,222825
579,368568
581,233157
582,263055
583,302001
584,330264
585,374574
586,230052
588,168819
592,382896
593,116877
595,20079
597,302592
599,329334
601,346428
603,237774
605,265452
607,371418
609,312108
610,378888
611,154731
612,236457
623,769353
624,1413723
626,1653249
629,1543425
633,1670790
634,1368525
636,1447677
637,1404159
638,1307553
639,941055
641,1013031
642,1506720
643,1472691
644,1468080
647,1568700
650,1508436
651,810273
652,1255032
654,1344111
655,1610520
656,1890
657,1531992
658,1642812
659,1327140
660,1581402
661,801879
663,1512612
667,1510251
668,1371114
669,1534062
671,1348704
673,1599099
675,1378458
677,1577766
678,1609770
681,1514178
682,1536465
683,1332399
684,1490868
685,1600035
687,1495473
689,1492518
690,1575576
694,1360485
695,1529586
696,1519737
698,1576389
700,1562916
701,1090902
703,1511721
705,1383963
709,14619
710,1534725
714,1520568
715,1544331
717,1272099
718,1458399
717,632214
718,114
719,583167
720,1066236
721,955161
724,607569
725,948459
732,943239
733,491646
734,644307
735,1077498
736,1258233
738,820197
740,1003599
741,590172
742,1331874
745,672651
746,1206843
748,135279
749,958533
750,1359231
752,1142637
753,765777
755,1159830
756,949359
757,1266429
760,1442856
763,1119171
764,819876
765,688458
767,1259346
768,943899
769,552666
770,1079667
771,253170
774,962430
775,658173
777,913533
778,1210908
779,798348
780,847176
782,650808
784,902400
786,377283
788,559674
789,890565
792,1254204
793,762372
796,606846
797,880890
799,1492095
800,846306
801,345513
804,1186032
806,884850
807,1025130
810,521133
811,4650
812,1277946
813,1496586
814,1096671
818,537477
819,905145
820,310170
821,991275
822,795243
823,1479168
824,615606
827,649083
828,1250298
829,637257
830,545163
831,913026
832,1112226
834,1255611
836,629796
838,756528
839,472086
842,627405
843,958146
844,534234
845,779379
846,521541
847,831957
848,1139832
850,423450
853,406563
854,610770
855,740979
858,888267
861,433497
862,1172367
863,474291
864,1108341
865,1491936
866,659277
867,1182909
873,645018
875,407367
878,928236
879,910485
882,520131
883,764955
885,686700
886,1030287
887,892716
889,929151
890,700596
891,1090953
893,213915
895,932952
897,510114
898,896412
900,441369
902,1249131
903,559011
906,955077
907,754050
908,899235
911,634092
912,804189
915,900573
916,1043574
918,804252
922,401928
924,229758
925,497223
926,919698
927,1237887
930,1493628
931,1277502
934,849786
935,760497
937,949227
941,167709
942,751596
945,898035
947,969546
948,393915
949,626415
951,1115925
954,800283
955,1298787
956,1309428
958,624420
959,1494450
960,1004343
962,1276788
964,1269813
966,738657
967,522534
969,679422
970,508065
972,643206
974,339702
976,592191
977,954180
978,1388127
979,380232
980,883485
981,843123
985,745434
987,1475439
988,964254
989,1225674
990,720108
991,1326
993,499278
994,1042440
995,989151
996,654417
998,1059348
999,293679
1000,906777
1001,974622
1002,178071
1003,542895
1009,912744
1010,760608
1011,1355967
1013,469554
1014,714186
1015,743421
1016,1223820
1017,1167687
1018,392478
1019,455070
1020,909882
1021,818355
1023,1477917
1025,851223
1026,932946
1029,329133
1030,976308
1031,1092750
1034,1243968
1035,620826
1036,454452
1037,298800
1038,386283
1040,539088
1044,481083
1045,778551
1048,1379496
1049,879828
1050,296730
1052,910581
1053,787794
1055,663696
