Date,Value
1056,895191
1057,1193019
1060,691569
1061,1355184
1063,1154814
1065,939000
1066,1271523
1068,1066761
1069,1058319
1072,922761
1073,1000977
1074,581460
1075,927630
1078,1105911
1080,643791
1081,1229187
1082,744699
1087,745485
1088,545193
1089,1013610
1090,1199754
1091,882456
1092,749544
1093,444972
1094,1377567
1095,964899
1096,703992
1097,925332
1101,1179681
1103,1446009
1106,769638
1107,1200540
1110,578736
1112,1085121
1113,598119
1115,1280982
1116,757380
1117,9135
1118,1287711
1119,946227
1122,1071621
1123,1220538
1124,204612
1126,627153
1127,780978
1128,879513
1129,1412682
1130,1406571
1131,702306
1132,588729
1133,924708
1135,427677
1136,1003332
1141,266352
1142,924702
1144,714984
1145,940710
1146,663855
1148,944628
1149,580830
1150,1096461
1152,334116
1155,731106
1156,933546
1159,1398534
1160,629859
1161,1229769
1163,1197681
1165,929355
1166,693912
1167,1419534
1168,945501
1169,500100
1171,1187214
1173,667083
1180,375534
1181,938034
1183,936696
1184,1158933
1186,1077420
1190,1191258
1191,853521
1192,756813
1193,496689
1194,898428
1195,955809
1197,804042
1199,593535
1200,1211205
1201,1022466
1202,546723
1206,939474
1207,517935
1210,866556
1213,1042497
1216,831174
1217,691269
1218,709743
1219,1017360
1220,779193
1222,982896
1225,444057
1228,1338102
1232,1296648
1234,509100
1236,700746
1237,1423635
1238,955659
1239,901944
1241,375222
1242,707922
1243,488925
1245,1231173
1248,950496
1250,345954
1251,942621
1253,673149
1254,1235187
1256,1428783
1257,1032675
1258,809931
1259,885312
1261,1220067
1262,1301880
1265,715128
1268,479262
1271,611352
1273,1201734
1274,990363
1275,341082
1278,959583
1279,577980
1280,675198
1281,1072911
1283,1471386
1284,851601
1286,845274
1287,959790
1288,1053114
1291,925611
1292,687117
1293,1383084
1294,980460
1295,1291464
1296,507348
1297,1653
1299,1029027
1300,482841
1301,1192197
1303,939915
1304,1417662
1307,940599
1308,560496
1311,1249224
1314,908211
1315,260214
1316,760056
1317,716763
1318,717822
1319,476418
1320,581859
1321,1043790
1323,866205
1324,1186989
1327,977859
1328,1432233
1329,1043496
1330,862080
1332,933549
1333,345312
1337,207915
1338,607008
1343,751938
1344,559419
1345,563097
1346,1384539
1348,981441
1349,611355
1350,507531
1353,685218
1354,676506
1355,945210
1356,878106
1337,59700
1338,21069
1339,23136
1340,26484
1341,21816
1343,29607
1348,34863
1349,22680
1350,28275
1351,23883
1352,21738
1353,25905
1354,20706
1357,20169
1358,29280
1359,28140
1361,37389
1362,375099
1364,25032
1365,25050
1366,40941
1368,27429
1369,27780
1371,24450
1374,26673
1375,26535
1376,30984
1378,26838
1379,28038
1385,23139
1387,24600
1388,30210
1389,26580
1390,25332
1414,1353474
1415,1157742
1416,1514874
1418,1596972
1421,1438152
1424,1420947
1425,1450689
1428,1548552
1429,1384548
1430,1336851
1432,1571925
1433,1324881
1434,1185822
1435,1433427
1436,1514775
1439,1471689
1442,1466700
1443,1474479
1444,1429848
1448,1471098
1449,1453017
1450,1526328
1451,1364118
1452,1449966
1454,1471287
1455,1546881
1456,1497822
1457,990
1458,1593210
1459,1543413
1462,1488654
1463,1536438
1464,1357602
1469,1427184
1471,1533594
1472,1402314
1473,1432776
1474,1541637
1476,1465392
1478,1449939
1479,1478004
1481,1319550
1483,1401762
1487,1531113
1488,1293483
1490,1468086
1491,1507521
1495,1586868
1498,1436637
1499,349365
1502,1468263
1503,1518396
1504,1478184
1506,1407342
1521,3632598
1522,3711615
1523,2974224
1524,2755353
1525,3630339
1526,2914995
1527,3510897
1529,3353856
1530,3248535
1531,3432558
1533,2919558
1537,2506890
1538,3952848
1541,3366987
1545,3025608
1546,3920361
1547,3318633
1549,3025737
1551,3405984
1552,3495525
1554,1615233
1555,3680757
1558,3609591
1559,3093114
1560,4308480
1562,3034974
1565,3544152
1567,4251888
1568,4234401
1570,2455209
1572,3735186
1573,4173972
1574,3213954
1575,2955069
1576,3290307
1577,3601983
1580,3951330
1581,2512110
1583,3723552
1586,3158055
1588,3332118
1590,3396360
1591,3451761
1592,3215958
1593,1317846
1594,1467480
1596,3437172
1597,3421458
1602,3973530
1603,4082610
1604,3387270
1605,2699421
1606,3953385
1608,3172074
1610,3036081
1611,2741958
1613,3610425
1614,3487020
1615,3585840
1618,3047025
1620,4179330
1621,3019734
1623,3069264
1624,3434127
1626,2339601
1628,2680872
1629,3135975
1630,2896728
1631,2387322
1632,3236520
1633,4221903
1634,3978522
1636,3596277
1637,3610473
1643,3923325
1645,3548424
1646,3070029
1648,3047541
1649,3916749
1650,3693726
1652,3018585
1654,3141555
1655,3405012
1656,4660737
1659,3159072
1660,3238908
1664,3867627
1665,2471376
1666,4170285
1667,3511491
1669,3763821
1670,3837630
1671,2039427
1672,3152292
1673,3166704
1677,4020060
1680,3268950
1681,2865684
1682,2782896
1683,3995958
1684,3977754
1685,2954508
1688,3073419
1692,3090705
1693,3340368
1694,3771981
1699,2521614
1700,2294316
1701,4287441
1702,2438763
1705,3825621
1706,3117753
1709,3497313
1710,3770139
1712,3914736
1715,1849152
1716,3988911
1720,3857130
1722,3217236
1723,1334982
1724,3647763
1725,4679946
1726,4750497
1730,3529350
1731,3920226
1732,2317257
1733,3865707
1734,2943666
1735,4179927
1736,3199446
1737,2348079
1739,4364904
1741,3090033
1742,2880363
1743,2526126
1744,3426774
1745,1771884
1746,3451500
1747,3028620
1749,4665549
1750,3152238
1751,4002180
1752,3294420
1753,4374318
1755,3447909
1756,4574859
1757,3742212
1758,2825667
1759,3440937
1762,3703146
1766,2622261
1768,2548446
1769,2794605
1772,2916315
1773,3026982
1774,3184254
1776,2732838
1779,3647649
1780,2524224
1781,3676845
1785,3832668
1786,4237557
1787,3210300
1789,3309225
1790,2149947
1791,3269652
1792,3778482
1793,2923830
1795,3783792
1796,3441624
1799,2904771
1800,2559039
1801,3100611
1804,1332852
1805,4932960
1808,4626471
1812,3246195
1813,3044202
1814,4070940
1816,2624109
1818,3718356
1819,3766617
1820,4307727
1821,3566775
1822,4280070
1823,3137883
1824,3596901
1825,2507013
1826,2738643
1830,3604092
1831,611874
1833,4739178
1834,2595009
1835,1240737
1837,3167286
1839,2806713
1842,2927517
1843,3499611
1844,3316335
1845,3404349
1847,2655426
1848,3178566
1849,3102315
