Date,Value
219,551325
220,560754
221,739860
222,908016
223,617664
224,439539
225,640740
226,574074
227,626676
228,777921
229,353169
230,658386
231,537726
232,869034
233,376038
234,529659
235,543111
236,439659
237,529719
238,602067
239,710058
240,622314
241,651456
242,847485
243,753201
244,414747
245,433911
246,724719
247,525741
248,779661
249,663702
250,697008
251,564714
252,694095
253,497832
254,530430
255,849888
256,498648
257,662181
258,683514
259,664386
260,657621
261,662694
262,704067
263,281961
264,532026
265,662664
266,789309
267,756873
268,737880
269,430947
270,837270
271,442152
272,648897
273,401934
274,444495
275,535959
276,557640
277,525546
278,822807
279,754551
280,503787
281,701373
282,699549
283,752556
284,372285
285,455433
286,584253
287,410712
288,665784
289,410514
290,627969
291,520131
292,426186
293,547122
294,413391
295,373317
296,492612
297,936411
298,663681
299,638052
300,453621
301,617847
302,545547
303,286590
304,505803
305,418176
306,655656
307,543555
308,646833
309,557172
310,661203
311,655302
312,421053
313,1007652
314,734685
315,391836
316,677823
317,712824
318,781977
319,417846
320,461595
321,640065
322,694134
323,422067
324,547113
325,644133
326,433728
327,532482
328,481917
329,605346
330,637506
331,454740
332,535329
333,907845
334,756141
335,663549
336,533943
337,914223
338,464247
339,402051
340,512829
341,923820
342,404091
343,425358
344,623874
345,411291
346,447756
347,778290
348,530454
349,484311
350,543984
351,767961
352,464940
353,731775
354,513390
355,681834
356,654063
357,535026
358,545433
359,679833
360,624354
361,418587
362,421845
363,747414
364,359295
365,492885
366,632580
367,623973
368,798195
369,663054
370,441378
371,494961
372,561351
373,679704
374,356028
375,1015719
376,419205
377,282549
378,619062
379,426018
380,628554
381,496605
382,480999
383,394716
384,583593
385,583707
386,390540
387,621144
388,662739
389,828162
390,736368
391,654405
392,519774
393,623037
394,405504
395,481518
396,546567
397,378162
398,594513
399,709512
400,679320
401,469698
402,412752
403,591582
404,501129
405,497829
406,791223
407,519588
408,535206
410,413481
411,612174
412,530556
413,445137
414,410382
415,625488
416,434238
417,770598
418,493278
419,778893
420,538161
421,468882
422,471405
423,614286
424,423543
425,434727
426,674382
427,600786
428,675159
429,355974
430,542568
431,326742
425,24315
426,26307
427,49575
429,18006
437,32313
439,21564
440,24894
444,30831
446,25551
452,30681
453,36129
454,30141
455,26292
458,18945
464,24546
466,27810
467,32289
474,23946
477,21657
481,22938
482,31833
486,24372
490,20994
497,29073
499,26172
502,20325
505,31095
508,32496
510,33711
512,22035
515,26637
519,35304
523,19629
531,24189
533,6
535,32529
540,31644
542,26094
548,39093
549,31197
552,16452
558,24975
561,27606
562,24585
563,26448
568,20985
571,78291
572,26331
575,332835
576,287442
579,296448
580,300096
582,292554
583,304179
584,317178
585,296469
589,238116
590,261462
592,250914
594,287460
595,292455
596,214356
597,288405
601,246720
604,302331
605,303432
607,296517
609,265170
612,265584
613,205455
614,288585
615,292848
616,198708
618,263511
620,244413
621,331368
624,264081
626,335874
627,179157
631,294582
632,261831
633,200607
634,261048
635,316419
637,292863
638,337641
639,286374
640,255762
642,255174
647,221250
648,297870
649,295632
651,277419
652,86856
653,324630
655,291120
657,296841
659,287130
660,289368
661,291711
662,263739
677,804588
678,932085
679,946494
680,1798983
681,1426452
682,1834986
683,2719704
684,792315
685,1930668
686,1527918
687,1516041
688,1026108
689,2329590
690,977868
691,2068683
692,1049400
693,846081
694,597753
695,734037
696,1308954
697,1223589
698,2812104
699,1057635
700,1547052
701,2052096
702,805941
703,1248687
704,1175352
705,613887
706,2006037
707,2844447
708,1418352
709,827775
710,862902
711,1140582
712,1162926
713,857640
714,1451772
715,2220666
716,2395812
717,1508700
718,1104570
719,997410
720,1130247
721,859176
722,1762587
723,4339692
724,1527690
725,1289433
726,1046067
727,2169570
728,993036
729,1123869
730,1862190
731,1569243
732,1496532
733,523017
734,1315734
735,610929
736,816579
737,1289880
738,1292781
739,692559
740,1413390
741,2098863
742,2008446
743,1268697
744,1601397
745,1246248
746,917883
747,1911273
748,2437923
749,1038156
750,1862151
751,2317383
752,1335909
753,1459611
754,905523
755,1561704
756,1433727
757,1320798
758,1259055
759,1303788
760,2260794
761,1129218
762,961491
763,759180
764,1754007
765,3570957
766,944508
767,1692525
768,952365
769,668079
770,996543
