Date,Value
04-17-2019,15472.357142857143
04-29-2019,19592.684210526317
04-23-2019,14483.421052631578
05-20-2019,448454.1008902077
05-13-2019,146102.8988764045
06-05-2019,330661.7889908257
05-22-2019,644171.0425531915
05-06-2019,27426.157894736843
05-29-2019,665595.1006097561
05-09-2019,89952.46551724138
06-12-2019,85022.59292035399
